x,y,prob
2664270,1238800,0.010427528675703858
2667680,1239530,0.010427528675703858
2658900,1266550,0.010427528675703858
2660980,1268530,0.010427528675703858
2667410,1246730,0.010427528675703858
2666880,1245880,0.010427528675703858
2638890,1233450,0.010427528675703858
2659730,1260660,0.010427528675703858
2649950,1249080,0.010427528675703858
2655740,1231560,0.010427528675703858
2654300,1239510,0.010427528675703858
2642130,1266050,0.010427528675703858
2641050,1264310,0.010427528675703858
2670560,1239260,0.010427528675703858
2669280,1239430,0.010427528675703858
2671550,1238080,0.010427528675703858
2667930,1245980,0.010427528675703858
2656210,1251350,0.010427528675703858
2666740,1246350,0.010427528675703858
2664740,1246660,0.010427528675703858
2671190,1240120,0.010427528675703858
2668200,1256200,0.010427528675703858
2665450,1251240,0.010427528675703858
2660070,1245430,0.010427528675703858
2665520,1247770,0.010427528675703858
2665690,1245960,0.010427528675703858
2666440,1247210,0.010427528675703858
2666980,1247620,0.010427528675703858
2670940,1238050,0.010427528675703858
2654090,1233800,0.010427528675703858
2653820,1247150,0.010427528675703858
2652790,1237540,0.010427528675703858
2672040,1237380,0.010427528675703858
2667000,1243050,0.010427528675703858
2650150,1244550,0.010427528675703858
2662650,1247560,0.010427528675703858
2657300,1257600,0.010427528675703858
2669090,1241910,0.010427528675703858
2669440,1235990,0.010427528675703858
2646620,1241690,0.010427528675703858
2655610,1253430,0.010427528675703858
2647340,1255720,0.010427528675703858
2645550,1242240,0.010427528675703858
2663330,1249740,0.010427528675703858
2671590,1238470,0.010427528675703858
2646800,1250500,0.010427528675703858
2647960,1265650,0.010427528675703858
2658720,1245010,0.010427528675703858
2642970,1265720,0.010427528675703858
2647690,1266590,0.010427528675703858
2660180,1243190,0.010427528675703858
2645500,1264010,0.010427528675703858
2653850,1252250,0.010427528675703858
2659130,1272540,0.010427528675703858
2665520,1248500,0.010427528675703858
2667120,1247050,0.010427528675703858
2652050,1256210,0.010427528675703858
2643510,1241820,0.010427528675703858
2643210,1243940,0.010427528675703858
2643380,1242510,0.010427528675703858
2643940,1240600,0.010427528675703858
2667050,1248170,0.010427528675703858
2666370,1248770,0.010427528675703858
2645800,1253360,0.010427528675703858
2658710,1271880,0.010427528675703858
2650880,1258570,0.010427528675703858
2627600,1261840,0.010427528675703858
2668400,1268600,0.010427528675703858
2663860,1251490,0.010427528675703858
2655960,1230920,0.010427528675703858
2656310,1231440,0.010427528675703858
2672860,1235120,0.010427528675703858
2670970,1236880,0.010427528675703858
2671900,1235410,0.010427528675703858
2670760,1235810,0.010427528675703858
2671730,1236220,0.010427528675703858
2632440,1269660,0.010427528675703858
2631920,1269420,0.010427528675703858
2633280,1270820,0.010427528675703858
2672840,1231920,0.010427528675703858
2660900,1255950,0.010427528675703858
2665360,1251920,0.010427528675703858
2664620,1252350,0.010427528675703858
2663390,1247020,0.010427528675703858
2664110,1249460,0.010427528675703858
2664660,1250010,0.010427528675703858
2664830,1249270,0.010427528675703858
2665060,1248740,0.010427528675703858
2665180,1248430,0.010427528675703858
2673400,1225050,0.010427528675703858
2637040,1241880,0.010427528675703858
2665520,1268530,0.010427528675703858
2628450,1265850,0.010427528675703858
2624960,1265480,0.010427528675703858
2662960,1273300,0.010427528675703858
2649590,1251160,0.010427528675703858
2633480,1237850,0.010427528675703858
2670750,1240660,0.010427528675703858
2671180,1240750,0.010427528675703858
2671030,1239270,0.010427528675703858
2670410,1240980,0.010427528675703858
2660050,1240220,0.010427528675703858
2652700,1256180,0.010427528675703858
2645600,1240900,0.010427528675703858
2671360,1226840,0.010427528675703858
2670640,1250980,0.010427528675703858
2644640,1237650,0.010427528675703858
2646400,1237150,0.010427528675703858
2664200,1251150,0.010427528675703858
2666100,1250050,0.010427528675703858
2665820,1249770,0.010427528675703858
2635720,1237100,0.010427528675703858
2636460,1238110,0.010427528675703858
2649600,1267170,0.010427528675703858
2653930,1259900,0.010427528675703858
2670080,1242060,0.010427528675703858
2662190,1261880,0.010427528675703858
2660010,1263350,0.010427528675703858
2656700,1265000,0.010427528675703858
2656040,1258210,0.010427528675703858
2659840,1260040,0.010427528675703858
2659940,1259970,0.010427528675703858
2662140,1252180,0.010427528675703858
2649570,1257360,0.010427528675703858
2633110,1268460,0.010427528675703858
2639510,1237550,0.010427528675703858
2657430,1240660,0.010427528675703858
2665310,1270080,0.010427528675703858
2741090,1249960,0.010427528675703858
2735370,1250210,0.010427528675703858
2745200,1247250,0.010427528675703858
2755930,1257190,0.010427528675703858
2583280,1209060,0.010427528675703858
2593370,1183430,0.010427528675703858
2635800,1186070,0.010427528675703858
2611730,1182510,0.010427528675703858
2612570,1180130,0.010427528675703858
2613600,1174600,0.010427528675703858
2611580,1177570,0.010427528675703858
2625440,1208790,0.010427528675703858
2620880,1235800,0.010427528675703858
2616850,1233350,0.010427528675703858
2576140,1212330,0.010427528675703858
2579970,1207470,0.010427528675703858
2576600,1205350,0.010427528675703858
2577780,1205760,0.010427528675703858
2590620,1231820,0.010427528675703858
2591120,1231780,0.010427528675703858
2593820,1232760,0.010427528675703858
2584870,1231830,0.010427528675703858
2556450,1224070,0.010427528675703858
2601880,1197700,0.010427528675703858
2604130,1201470,0.010427528675703858
2603580,1197260,0.010427528675703858
2583450,1211790,0.010427528675703858
2630070,1193960,0.010427528675703858
2602480,1197730,0.010427528675703858
2594270,1215710,0.010427528675703858
2621080,1182100,0.010427528675703858
2588770,1202470,0.010427528675703858
2597980,1203540,0.010427528675703858
2587840,1220880,0.010427528675703858
2599460,1223320,0.010427528675703858
2599900,1225650,0.010427528675703858
2585300,1210160,0.010427528675703858
2588410,1213520,0.010427528675703858
2592450,1219150,0.010427528675703858
2601590,1225470,0.010427528675703858
2593050,1220530,0.010427528675703858
2592100,1223980,0.010427528675703858
2596350,1215340,0.010427528675703858
2606300,1206930,0.010427528675703858
2615330,1210520,0.010427528675703858
2615440,1208990,0.010427528675703858
2590700,1215100,0.010427528675703858
2607530,1211180,0.010427528675703858
2592440,1214960,0.010427528675703858
2614520,1208510,0.010427528675703858
2582250,1226500,0.010427528675703858
2591370,1226670,0.010427528675703858
2562580,1225130,0.010427528675703858
2573470,1231130,0.010427528675703858
2587530,1224930,0.010427528675703858
2571320,1209350,0.010427528675703858
2569810,1205010,0.010427528675703858
2573680,1206990,0.010427528675703858
2573040,1204650,0.010427528675703858
2604220,1144970,0.010427528675703858
2618400,1167440,0.010427528675703858
2608500,1153730,0.010427528675703858
2615690,1143960,0.010427528675703858
2619250,1164850,0.010427528675703858
2635080,1171100,0.010427528675703858
2628000,1167300,0.010427528675703858
2646420,1164810,0.010427528675703858
2648860,1167130,0.010427528675703858
2650610,1167410,0.010427528675703858
2626820,1232520,0.010427528675703858
2621200,1230930,0.010427528675703858
2624950,1227460,0.010427528675703858
2649060,1177790,0.010427528675703858
2639470,1158730,0.010427528675703858
2629650,1169100,0.010427528675703858
2610450,1183280,0.010427528675703858
2611550,1185900,0.010427528675703858
2606070,1195140,0.010427528675703858
2628380,1231480,0.010427528675703858
2606880,1194320,0.010427528675703858
2630090,1230190,0.010427528675703858
2608210,1198550,0.010427528675703858
2606930,1196930,0.010427528675703858
2625930,1233760,0.010427528675703858
2586280,1203130,0.010427528675703858
2582200,1194760,0.010427528675703858
2590340,1233650,0.010427528675703858
2591130,1233150,0.010427528675703858
2630930,1227700,0.010427528675703858
2590580,1233510,0.010427528675703858
2579660,1233850,0.010427528675703858
2590010,1232730,0.010427528675703858
2581330,1231180,0.010427528675703858
2585610,1213920,0.010427528675703858
2589870,1220410,0.010427528675703858
2591490,1223190,0.010427528675703858
2602270,1197490,0.010427528675703858
2591360,1220670,0.010427528675703858
2592360,1219370,0.010427528675703858
2595200,1198100,0.010427528675703858
2608150,1166310,0.010427528675703858
2606940,1156460,0.010427528675703858
2595400,1168640,0.010427528675703858
2617570,1168870,0.010427528675703858
2660210,1178690,0.010427528675703858
2653900,1177150,0.010427528675703858
2656530,1174670,0.010427528675703858
2596730,1141120,0.010427528675703858
2584720,1135390,0.010427528675703858
2588420,1138400,0.010427528675703858
2604220,1199580,0.010427528675703858
2591850,1138160,0.010427528675703858
2591240,1143760,0.010427528675703858
2590910,1148850,0.010427528675703858
2594270,1175680,0.010427528675703858
2595860,1175800,0.010427528675703858
2591670,1183680,0.010427528675703858
2605860,1194790,0.010427528675703858
2607370,1192180,0.010427528675703858
2603350,1184050,0.010427528675703858
2600530,1178610,0.010427528675703858
2637030,1255300,0.010427528675703858
2610410,1262780,0.010427528675703858
2608590,1264610,0.010427528675703858
2606990,1265420,0.010427528675703858
2608000,1266000,0.010427528675703858
2608360,1263490,0.010427528675703858
2605100,1250850,0.010427528675703858
2598640,1250110,0.010427528675703858
2600460,1250630,0.010427528675703858
2614450,1261110,0.010427528675703858
2611150,1261210,0.010427528675703858
2611220,1262080,0.010427528675703858
2617220,1263630,0.010427528675703858
2610080,1260800,0.010427528675703858
2617450,1270350,0.010427528675703858
2615310,1270640,0.010427528675703858
2565920,1182510,0.010427528675703858
2567450,1179560,0.010427528675703858
2572280,1176600,0.010427528675703858
2575160,1181120,0.010427528675703858
2574460,1175290,0.010427528675703858
2582840,1194000,0.010427528675703858
2581570,1196660,0.010427528675703858
2574350,1192400,0.010427528675703858
2581600,1192150,0.010427528675703858
2581800,1191800,0.010427528675703858
2579420,1187990,0.010427528675703858
2588790,1169660,0.010427528675703858
2586450,1176180,0.010427528675703858
2585810,1179370,0.010427528675703858
2583550,1189900,0.010427528675703858
2565050,1154940,0.010427528675703858
2562290,1151420,0.010427528675703858
2555170,1189650,0.010427528675703858
2557190,1191620,0.010427528675703858
2549350,1184860,0.010427528675703858
2552190,1187110,0.010427528675703858
2552620,1184840,0.010427528675703858
2567100,1185320,0.010427528675703858
2572380,1193480,0.010427528675703858
2574900,1177080,0.010427528675703858
2573350,1175700,0.010427528675703858
2575850,1179300,0.010427528675703858
2577840,1203280,0.010427528675703858
2552320,1161980,0.010427528675703858
2579800,1158340,0.010427528675703858
2574330,1165190,0.010427528675703858
2578650,1203780,0.010427528675703858
2577010,1157130,0.010427528675703858
2576650,1181100,0.010427528675703858
2562240,1196050,0.010427528675703858
2582550,1177220,0.010427528675703858
2574360,1150400,0.010427528675703858
2570520,1157960,0.010427528675703858
2577630,1202870,0.010427528675703858
2573760,1149720,0.010427528675703858
2576000,1171000,0.010427528675703858
2574640,1164900,0.010427528675703858
2572350,1155450,0.010427528675703858
2573700,1177750,0.010427528675703858
2578710,1177110,0.010427528675703858
2579470,1176790,0.010427528675703858
2569500,1175500,0.010427528675703858
2570800,1175500,0.010427528675703858
2567560,1178310,0.010427528675703858
2495390,1116570,0.010427528675703858
2492340,1114680,0.010427528675703858
2490980,1115730,0.010427528675703858
2487630,1111450,0.010427528675703858
2504190,1122390,0.010427528675703858
2488340,1117840,0.010427528675703858
2511020,1123190,0.010427528675703858
2512390,1122840,0.010427528675703858
2491060,1112770,0.010427528675703858
2506690,1120820,0.010427528675703858
2495210,1122220,0.010427528675703858
2490400,1115790,0.010427528675703858
2493410,1117860,0.010427528675703858
2499860,1128780,0.010427528675703858
2499880,1127580,0.010427528675703858
2511420,1120950,0.010427528675703858
2505990,1120520,0.010427528675703858
2499130,1113050,0.010427528675703858
2490950,1111600,0.010427528675703858
2498830,1129040,0.010427528675703858
2510660,1119840,0.010427528675703858
2725520,1219540,0.010427528675703858
2728670,1217420,0.010427528675703858
2718930,1225030,0.010427528675703858
2718360,1210270,0.010427528675703858
2719830,1204350,0.010427528675703858
2724220,1215990,0.010427528675703858
2714970,1209460,0.010427528675703858
2813190,1186500,0.010427528675703858
2815730,1184560,0.010427528675703858
2822360,1188690,0.010427528675703858
2825790,1191210,0.010427528675703858
2827370,1192550,0.010427528675703858
2828220,1194360,0.010427528675703858
2822410,1169260,0.010427528675703858
2826780,1167390,0.010427528675703858
2828590,1166030,0.010427528675703858
2830890,1168120,0.010427528675703858
2802890,1131280,0.010427528675703858
2762280,1168250,0.010427528675703858
2729570,1133940,0.010427528675703858
2723730,1167750,0.010427528675703858
2727970,1181040,0.010427528675703858
2732220,1181700,0.010427528675703858
2738230,1184860,0.010427528675703858
2739620,1163720,0.010427528675703858
2758000,1186930,0.010427528675703858
2786100,1155480,0.010427528675703858
2760680,1206450,0.010427528675703858
2760260,1202860,0.010427528675703858
2755750,1211920,0.010427528675703858
2761480,1199170,0.010427528675703858
2750370,1189530,0.010427528675703858
2750850,1185950,0.010427528675703858
2764410,1204940,0.010427528675703858
2759130,1206550,0.010427528675703858
2788750,1159630,0.010427528675703858
2747850,1182650,0.010427528675703858
2752790,1185150,0.010427528675703858
2765920,1194460,0.010427528675703858
2824370,1166830,0.010427528675703858
2797310,1166910,0.010427528675703858
2749590,1181770,0.010427528675703858
2757270,1209770,0.010427528675703858
2758640,1141390,0.010427528675703858
2759800,1206030,0.010427528675703858
2774450,1138840,0.010427528675703858
2590330,1244180,0.010427528675703858
2579350,1240760,0.010427528675703858
2581480,1242640,0.010427528675703858
2580000,1241630,0.010427528675703858
2593080,1249670,0.010427528675703858
2589350,1252510,0.010427528675703858
2583730,1243910,0.010427528675703858
2595220,1250440,0.010427528675703858
2558270,1227820,0.010427528675703858
2565520,1229050,0.010427528675703858
2577270,1233240,0.010427528675703858
2562840,1236560,0.010427528675703858
2576760,1237440,0.010427528675703858
2573240,1236680,0.010427528675703858
2562460,1231750,0.010427528675703858
2560240,1229750,0.010427528675703858
2564680,1238100,0.010427528675703858
2566630,1235950,0.010427528675703858
2570580,1232290,0.010427528675703858
2569060,1233300,0.010427528675703858
2574730,1237590,0.010427528675703858
2579280,1255710,0.010427528675703858
2579420,1245930,0.010427528675703858
2575020,1245070,0.010427528675703858
2571500,1250740,0.010427528675703858
2586910,1241680,0.010427528675703858
2586920,1242130,0.010427528675703858
2579220,1257060,0.010427528675703858
2579650,1257620,0.010427528675703858
2579340,1258850,0.010427528675703858
2565040,1252590,0.010427528675703858
2594250,1244500,0.010427528675703858
2574790,1256890,0.010427528675703858
2577150,1249340,0.010427528675703858
2575330,1257960,0.010427528675703858
2594420,1246460,0.010427528675703858
2666290,1223040,0.010427528675703858
2651650,1202240,0.010427528675703858
2651780,1197310,0.010427528675703858
2666250,1220850,0.010427528675703858
2666090,1219120,0.010427528675703858
2667050,1222350,0.010427528675703858
2667660,1218610,0.010427528675703858
2666260,1222620,0.010427528675703858
2637090,1191230,0.010427528675703858
2644840,1221550,0.010427528675703858
2641770,1192010,0.010427528675703858
2663990,1229400,0.010427528675703858
2662980,1229970,0.010427528675703858
2661460,1229550,0.010427528675703858
2664930,1225070,0.010427528675703858
2663710,1225190,0.010427528675703858
2673270,1220360,0.010427528675703858
2666470,1207110,0.010427528675703858
2669280,1218550,0.010427528675703858
2671500,1220350,0.010427528675703858
2669200,1220050,0.010427528675703858
2646480,1227530,0.010427528675703858
2646650,1224260,0.010427528675703858
2664330,1207300,0.010427528675703858
2649850,1234300,0.010427528675703858
2661250,1210600,0.010427528675703858
2642330,1221160,0.010427528675703858
2644210,1228400,0.010427528675703858
2647160,1213520,0.010427528675703858
2647310,1212630,0.010427528675703858
2659920,1225910,0.010427528675703858
2658620,1213990,0.010427528675703858
2659840,1219570,0.010427528675703858
2647590,1217780,0.010427528675703858
2653240,1219960,0.010427528675703858
2631580,1228670,0.010427528675703858
2663150,1224600,0.010427528675703858
2646490,1208270,0.010427528675703858
2672000,1219160,0.010427528675703858
2670960,1218750,0.010427528675703858
2656180,1214200,0.010427528675703858
2658460,1221060,0.010427528675703858
2644060,1224590,0.010427528675703858
2657980,1204020,0.010427528675703858
2647710,1208640,0.010427528675703858
2656360,1206840,0.010427528675703858
2647530,1233110,0.010427528675703858
2672530,1214010,0.010427528675703858
2639350,1227930,0.010427528675703858
2645000,1218090,0.010427528675703858
2635520,1218870,0.010427528675703858
2638400,1220600,0.010427528675703858
2671120,1213010,0.010427528675703858
2672300,1214740,0.010427528675703858
2668350,1217430,0.010427528675703858
2667630,1214420,0.010427528675703858
2665040,1206940,0.010427528675703858
2636800,1220200,0.010427528675703858
2669630,1215060,0.010427528675703858
2672710,1221170,0.010427528675703858
2640970,1221640,0.010427528675703858
2666150,1209040,0.010427528675703858
2662820,1215630,0.010427528675703858
2653160,1230380,0.010427528675703858
2553830,1202880,0.010427528675703858
2543830,1212800,0.010427528675703858
2555750,1199110,0.010427528675703858
2554060,1197930,0.010427528675703858
2554530,1215730,0.010427528675703858
2551330,1197140,0.010427528675703858
2555430,1222770,0.010427528675703858
2552060,1215390,0.010427528675703858
2562330,1206230,0.010427528675703858
2548310,1195460,0.010427528675703858
2548460,1215380,0.010427528675703858
2554770,1201230,0.010427528675703858
2553420,1202130,0.010427528675703858
2554400,1201040,0.010427528675703858
2565280,1207930,0.010427528675703858
2566430,1207620,0.010427528675703858
2556380,1206000,0.010427528675703858
2557190,1207450,0.010427528675703858
2556860,1206370,0.010427528675703858
2552850,1215280,0.010427528675703858
2665760,1198270,0.010427528675703858
2666550,1198420,0.010427528675703858
2672500,1201900,0.010427528675703858
2671270,1202830,0.010427528675703858
