"y","z","pik"
91.6160178826322,445.622209075086,0.0625813475855835
97.2379928930223,493.768963625841,0.0735504385028455
101.334630399481,589.033896604358,0.0903718847378731
100.424162714428,550.654375107093,0.0870230297092667
97.1249262729264,561.487176059119,0.0890221550530755
93.4154132493208,494.580933447586,0.0787900676254364
86.3703698689128,440.126430410782,0.0703017599233105
94.631987033152,539.206398754158,0.0870136002387235
86.7762817458863,404.507298056962,0.0661479212293826
110.391330244821,532.319806332384,0.0876541006012178
99.9744944695005,576.175041062315,0.0949276280799816
110.952139127811,606.576647248997,0.100124046005807
99.8758026290299,535.529416070202,0.0889156095908473
99.6778147879608,503.082601844129,0.0835628777274191
116.377017283715,652.414118646319,0.110955846886433
94.645291942334,446.631820663611,0.0766879692822209
104.102466711086,575.613500285059,0.0994070756535613
97.6828285294332,516.600248046139,0.0893074282774323
103.028584246032,520.227623069685,0.090520844529389
99.8294795149474,572.409396969168,0.100863748492664
83.3559991992116,449.389807533955,0.0793027085681214
94.8241798960611,452.633134544011,0.0807087473094288
107.957489018284,599.736796797126,0.107368780267316
103.127123307016,542.092624388406,0.097756298212979
98.7136476364722,484.088048449286,0.0876511475218114
94.5452094375218,528.335510986202,0.0956800363191317
89.5511881429626,406.179197501772,0.0738299745004087
102.48980370923,607.544467369022,0.112401855961609
113.266270313918,603.125045419365,0.111712937164813
105.932234009848,515.552915748643,0.0957204485041393
95.8548350756006,537.252328323207,0.0998430990514888
91.3839209423618,479.100607315064,0.0893639650627144
102.381606347477,512.80350389912,0.0961382509665673
89.4843200735771,475.072084486272,0.0891691048428782
102.736460632936,601.021899781547,0.1128463429545
112.48969924221,569.045847481827,0.106938012815208
99.2407593332079,481.148925058436,0.0905404939199489
119.154815699706,572.359570770989,0.107929617570034
98.8893060077316,477.013363939159,0.0902829011766577
92.1632816170468,502.928034613389,0.0955061555307595
98.6275538586303,498.804584908172,0.0947385008802676
119.802850606043,607.674223805782,0.116339800578254
98.6926419989837,502.312578609951,0.0962315243315268
123.787997500417,613.1480628689,0.117786050814384
108.376260578131,534.052394435201,0.102747970467502
88.1618408687578,387.722337459711,0.0747900663642005
84.195216879969,444.313465952555,0.0857215379286724
99.9527834693971,504.222957922549,0.0981716599411737
109.229418488373,584.392041021535,0.114340619112916
101.179163657894,458.104412461833,0.0899393067438419
102.028051748306,455.809072137336,0.089571231547516
85.5906942988751,443.3807530503,0.0873316501685967
85.3483903469837,431.225710634364,0.0852663238919647
109.285439219831,600.480287482867,0.119745939042551
92.7240924093006,440.94300199894,0.0883047083469326
78.3293202800459,388.743267319653,0.0783000585598998
103.774687748437,527.543112996332,0.106530403425064
96.129035925007,493.513476439013,0.0998705453861988
104.347069277849,569.470302684544,0.11538421569465
118.156222347888,559.120498233126,0.113404957643
112.553625936418,604.641400388102,0.122700287057975
111.035420553019,535.023645671871,0.108640691724038
89.2729789947897,454.488191550447,0.0922998528810903
94.9552258615429,461.626153809514,0.0938378992003392
93.8184487325078,447.238863984722,0.0915099199044935
111.587546421012,525.133045244,0.107691065325211
109.636079174825,550.732859173907,0.11333238447085
109.990715063795,572.347218376117,0.118223020142112
86.9184810569296,390.097010630156,0.0812705634910844
83.3627809031965,413.954327675896,0.0863262333118359
90.7229365235713,440.205538791973,0.0921180548447474
99.3343457535518,472.181901319671,0.0996714290210401
122.090332254597,610.78363486143,0.12975907504998
95.8894769725108,515.239219769146,0.109578063372792
95.2721263239841,482.516778639668,0.102725713353341
101.382990867175,498.591010009983,0.106691412500771
113.092480572482,563.825525458606,0.120711624426222
106.217276201546,556.409468987794,0.119125836621334
119.969230177028,636.361295617908,0.136771499484036
87.4020927389674,483.792008986382,0.104297419759688
103.418706203598,540.521486807359,0.116720387909978
92.3229664049166,417.962106548423,0.0902875015454206
117.049909624611,547.142250277843,0.120992179005573
122.074407781765,583.864810526912,0.129347166634502
93.8888306907423,428.525027789171,0.0949964148946436
108.364804056396,518.945317669072,0.115063394517202
103.560851639268,482.168173961603,0.107139973751175
101.547167493697,491.260365563102,0.109282158154174
94.4167519795587,453.964613667357,0.101171155481339
84.9282378701506,453.653221786335,0.103484434594407
109.264988313347,546.025314184472,0.125897782004764
103.987672421691,544.754523504834,0.125648304350174
92.7901046605704,456.904719197645,0.107069864682258
91.6186756691158,432.285079159696,0.101650567889524
103.825565919928,437.278692367677,0.103969638009856
93.4431141755374,437.538294490284,0.105451896174481
98.9373049279878,456.921151397626,0.118462309988059
109.993805083241,480.840905628293,0.129597830482277
103.497698014912,435.168137633946,0.118396598270818
89.4511163473038,419.103234029477,0.115151066894296
