"y","z","pik"
91.6160178826322,481.241777923063,0.0760776584970572
99.8758026290299,546.08033642245,0.0938766490329689
97.2379928930223,485.052571503904,0.0845151870613935
94.645291942334,483.865464664228,0.0849574089896553
110.391330244821,556.935405850997,0.0981440470380736
86.7762817458863,428.673950698577,0.0756923067565928
86.3703698689128,438.96972218558,0.0776979998793487
100.424162714428,523.627909572866,0.0931333435724702
102.028051748306,530.407467886332,0.0952332151364939
101.179163657894,529.076078948722,0.0950294820675645
93.4154132493208,475.325455053111,0.0854916886782854
119.154815699706,624.02018692984,0.112976093227217
101.334630399481,522.886432393899,0.0953311414032405
99.8294795149474,548.375207290358,0.100171982459866
89.5511881429626,442.431417089122,0.0810559789376348
98.8893060077316,511.957840473917,0.0941366369125796
88.1618408687578,438.019655165154,0.0809116413006811
94.8241798960611,471.136249153359,0.0871671668115116
94.631987033152,488.058710329966,0.090410403991239
98.7136476364722,497.597012528595,0.0926627821278666
102.381606347477,529.950762994327,0.0988711514071991
116.377017283715,606.135078419332,0.113272613030576
110.952139127811,561.422686007222,0.105000157607367
103.028584246032,510.653245598043,0.0962047782976499
92.7240924093006,475.888476163174,0.0901977509478141
103.127123307016,526.591671342534,0.10007645578888
91.3839209423618,474.184396418134,0.0901289180507466
99.6778147879608,477.992178279555,0.0909537147190376
97.6828285294332,487.327920735615,0.0930547626012788
118.156222347888,602.527069653963,0.115402360711024
104.102466711086,526.419536646228,0.101406909964235
99.9744944695005,503.499241489164,0.097101558882415
103.560851639268,545.681357799601,0.105241200393321
99.9527834693971,510.295747408773,0.0988065149819499
113.266270313918,578.698474347209,0.112213187349227
83.3559991992116,417.474354430679,0.0810423879167494
97.1249262729264,476.144071078546,0.092642143220672
105.932234009848,515.20885203765,0.100316373263543
99.3343457535518,508.354011738605,0.0993092548009582
93.8184487325078,470.902471225695,0.0924058923739969
119.802850606043,598.914731038305,0.117726707515082
103.825565919928,526.235366786211,0.103689236253664
108.376260578131,533.436030786017,0.105178725877214
93.8888306907423,477.665594418765,0.0942822547768287
92.1632816170468,473.881018981152,0.0937420517946788
92.3229664049166,459.725750420156,0.0910578418384462
84.195216879969,425.506061496554,0.0848298703602189
123.787997500417,602.981518423557,0.120361364295117
78.3293202800459,390.844497939479,0.0781535313581793
91.6186756691158,483.158843848773,0.0967350944830715
98.6926419989837,485.394628764059,0.0971894346811898
99.2407593332079,471.272576740004,0.0944377461207577
112.48969924221,545.268405642586,0.109324246432408
94.5452094375218,473.500482718254,0.0949516935087493
113.092480572482,578.221106311119,0.116889310465282
90.7229365235713,451.05483012026,0.091274861739536
111.587546421012,539.956737003883,0.109299059495498
109.229418488373,551.566760714446,0.111708186646938
101.547167493697,520.328754094773,0.105428876459594
95.2721263239841,487.62270140769,0.0990178983263851
95.8548350756006,480.831645185917,0.0977672722346194
122.074407781765,617.058216025443,0.125669717862869
109.636079174825,546.629120754907,0.111365949276605
89.4843200735771,436.898803653193,0.0891345142539347
86.9184810569296,410.080866320444,0.0837544871978345
111.035420553019,536.049594520817,0.109542051323065
117.049909624611,578.974304912772,0.118894648756351
107.957489018284,521.798794532789,0.107425275762162
89.2729789947897,440.075162455954,0.0906905932301915
109.990715063795,553.377754701603,0.114118076319
93.4431141755374,482.280205318328,0.0996009952821749
122.090332254597,608.381875108486,0.125894969413391
94.4167519795587,471.929256252062,0.097794611134376
85.3483903469837,410.399330114161,0.0851303171098329
94.9552258615429,451.830561535547,0.0941701403310398
106.217276201546,540.46508360884,0.112824731777774
103.497698014912,530.891089140416,0.11116302735068
103.774687748437,500.099206340333,0.105019257702686
98.6275538586303,458.380674312258,0.096369519684712
108.364804056396,530.631860857871,0.111684606709632
102.736460632936,508.855258805968,0.107871358425496
101.382990867175,489.547151752892,0.103982090672364
109.285439219831,539.082151167376,0.114592307193723
112.553625936418,552.123700279216,0.117687875986289
96.129035925007,458.743969305188,0.0979104509157082
104.347069277849,512.140947607394,0.109968922067441
83.3627809031965,392.815905638982,0.0847589602382249
103.418706203598,509.853428799694,0.110239735826426
103.987672421691,530.360161484622,0.115226976999622
95.8894769725108,470.778092335419,0.102930476208432
119.969230177028,582.788434504609,0.128607172376695
102.48980370923,486.466312997561,0.107520612102533
85.5906942988751,390.54170044777,0.0863359706646817
87.4020927389674,434.702151521778,0.0961558909947223
109.993805083241,538.687147057688,0.12013347355522
109.264988313347,515.210521993107,0.117835236052925
92.7901046605704,437.212077562859,0.100150005350536
84.9282378701506,405.169726717735,0.0945652136371008
89.4511163473038,438.854705616838,0.102855791105503
98.9373049279878,464.420576756447,0.109057824294209
