"y","z","pik"
95.8548350756006,565.410960323569,0.0902868626279131
103.028584246032,586.425688348816,0.0992633239905371
111.587546421012,649.753948630045,0.110986789808235
91.6160178826322,521.438799619186,0.0892743429221539
109.636079174825,626.729899045172,0.107547726377763
112.48969924221,645.817678108915,0.111114019290438
93.4154132493208,519.407852327223,0.0900687467266462
112.553625936418,620.128362718269,0.108824594635358
109.990715063795,617.703942186401,0.110320596136807
100.424162714428,547.008174894027,0.0977478346682435
99.6778147879608,546.033358141504,0.0975817661310693
99.8758026290299,516.31492502889,0.0923536633774047
78.3293202800459,431.777937443908,0.0772765183069131
117.049909624611,598.882068246751,0.107311195087988
101.334630399481,548.292539034102,0.0987061401476802
94.4167519795587,507.362134053923,0.0914387204515877
113.092480572482,596.377010031304,0.108170020647085
101.382990867175,498.4265930932,0.0904881960079725
94.5452094375218,511.448469091711,0.0928821210424835
103.497698014912,572.85596342738,0.104580076199286
103.774687748437,533.25785126602,0.0973680938952034
97.6828285294332,544.458289744801,0.0996653886080129
91.6186756691158,479.050323058238,0.0883687939267474
103.987672421691,564.84762883846,0.104295984100031
83.3627809031965,439.882214718111,0.0812698348820582
107.957489018284,563.867067232829,0.104424050676402
119.969230177028,663.59844614307,0.123286476242172
89.5511881429626,460.533994618861,0.0856803165643703
90.7229365235713,490.733433650267,0.0914230533074242
122.074407781765,614.013147173819,0.114732134026069
103.127123307016,521.596879614012,0.0976963044428649
95.2721263239841,478.605710898326,0.0897440002577033
118.156222347888,599.403910041549,0.11286611234512
85.5906942988751,451.739936647697,0.0853762018964844
104.102466711086,532.511077613221,0.10067709846924
109.229418488373,561.438590490589,0.106355120718152
94.645291942334,523.08493253855,0.0993476053743707
89.2729789947897,495.442977263649,0.0941334199998263
99.9744944695005,541.378253633887,0.103258470980634
99.2407593332079,510.197471512213,0.0975770268770848
92.1632816170468,493.918742146372,0.0947519121998001
102.736460632936,534.71870904693,0.102774044256643
103.560851639268,556.941651307172,0.107153906679204
119.154815699706,595.102636838226,0.114905082894611
108.364804056396,554.683841457506,0.107199516654053
87.4020927389674,437.917902244736,0.0847361863074837
98.8893060077316,508.649278531341,0.0992161446700766
98.9373049279878,514.762286311969,0.100498356613402
110.391330244821,568.170716772697,0.111376025022999
109.264988313347,531.634776335521,0.104392765767584
113.266270313918,546.549621393977,0.107385383129282
103.825565919928,533.104715992383,0.104745096780703
88.1618408687578,446.157925932063,0.0877152152256673
109.993805083241,575.891274062683,0.11351274009541
99.8294795149474,521.555480870829,0.102802807430018
123.787997500417,639.928987200608,0.126564093479857
94.9552258615429,490.651577918648,0.0972588826616704
104.347069277849,508.834128586532,0.101197926984259
93.4431141755374,452.901294591388,0.0901120143521271
98.6926419989837,489.514812152415,0.0975418284520089
97.1249262729264,479.95650191351,0.0975436021273437
111.035420553019,553.01568624108,0.113395571677593
109.285439219831,507.331325261824,0.105189952978108
86.3703698689128,414.410492704981,0.0859617235638775
102.028051748306,497.19767320963,0.103301529786488
103.418706203598,512.813490328753,0.107163237624799
98.7136476364722,476.214167432032,0.0996398254534613
86.9184810569296,426.032167447736,0.0891757681789357
106.217276201546,526.947872514156,0.110343160406154
83.3559991992116,420.689595780734,0.0882744311478102
108.376260578131,516.980089044316,0.109070132750577
84.9282378701506,373.854548824837,0.0789236553063242
122.090332254597,592.901896555509,0.125492934912835
101.547167493697,467.042841378124,0.0990948096945885
85.3483903469837,420.696046341521,0.0892648028103752
110.952139127811,497.994493880126,0.105739774377137
86.7762817458863,403.768632172664,0.0859550398063694
93.8888306907423,438.66872769551,0.0935289417243756
105.932234009848,501.469004485269,0.106972082700269
119.802850606043,554.106883304097,0.118752977459203
92.3229664049166,418.897906098586,0.0910165978535162
92.7240924093006,419.524320260072,0.091499504155991
99.3343457535518,481.651839276311,0.105812426028206
95.8894769725108,443.679770131384,0.0976749521880019
92.7901046605704,422.308145428364,0.0932649517768174
98.6275538586303,445.21284755092,0.10014168723975
84.195216879969,414.88558030297,0.0933956642972508
89.4511163473038,426.58388902083,0.0961194612982343
99.9527834693971,442.655417486036,0.100415668885463
93.8184487325078,444.385343230233,0.100903246119859
94.631987033152,411.625357088431,0.0936733868683958
89.4843200735771,400.645112202654,0.0923139844340525
116.377017283715,495.342585687535,0.114259837938686
101.179163657894,450.088228326873,0.103840951477316
96.129035925007,402.570780728594,0.0931826809471264
102.381606347477,459.556281193249,0.108459844118639
94.8241798960611,423.828359230726,0.100321132265675
91.3839209423618,399.766912054756,0.0979684614530519
97.2379928930223,397.820563566168,0.100289218231214
102.48980370923,398.83195795298,0.103053716105733
