"V1","V2","V3","V4"
20,28,53,73
26,86,90,94
5,36,87,94
7,56,65,80
16,22,54,76
9,16,33,73
6,16,28,70
57,63,90,93
4,76,79,98
20,56,75,88
7,9,49,66
11,24,45,47
16,38,52,100
2,15,37,78
32,38,50,78
6,30,72,90
5,19,32,50
15,33,49,83
6,18,67,70
51,70,78,89
30,46,50,57
12,27,75,98
12,15,43,98
26,76,93,98
45,48,65,83
20,31,48,65
37,57,65,77
28,45,54,83
15,29,30,45
22,25,57,74
3,28,33,67
23,47,49,86
35,41,65,98
26,29,43,66
18,55,70,91
51,70,75,76
33,59,62,83
12,25,51,79
5,53,54,94
6,48,84,89
23,24,34,96
24,45,59,67
12,16,54,60
7,50,53,60
25,60,65,93
13,35,40,55
11,15,51,61
28,31,61,63
19,34,85,92
1,19,25,70
28,35,69,88
40,59,73,85
25,63,66,99
40,46,78,86
18,47,62,79
2,13,20,75
13,24,42,68
31,66,79,94
1,24,62,92
57,58,61,95
7,77,80,99
23,34,80,97
7,23,41,90
32,45,53,70
14,23,30,59
5,61,72,92
11,12,15,61
55,75,88,92
2,28,46,97
43,64,87,93
6,17,68,87
8,48,53,90
25,45,71,80
56,66,72,87
21,22,29,72
10,13,62,66
38,49,63,98
1,18,20,86
22,31,40,90
15,21,33,72
2,13,66,94
6,41,48,67
19,61,77,96
11,13,20,52
22,28,84,90
12,28,31,90
14,21,53,80
31,37,70,97
53,70,88,98
18,69,72,74
47,54,58,60
20,54,59,99
25,36,79,85
2,23,78,84
5,67,78,93
56,65,88,99
6,28,51,56
41,66,68,69
19,20,22,60
6,9,12,41
11,27,81,94
8,35,61,100
5,45,53,83
20,70,85,100
39,71,72,85
22,54,76,98
8,63,67,88
36,37,43,90
56,63,71,84
10,17,24,70
21,93,95,96
15,27,74,83
9,43,70,100
8,32,75,86
2,37,65,77
17,38,54,91
43,47,57,85
3,21,36,85
5,8,10,47
7,24,52,57
13,63,74,94
4,25,95,97
5,11,42,52
2,6,18,38
52,65,69,73
53,77,80,98
49,65,82,93
15,39,77,100
8,24,75,80
23,60,69,78
1,16,40,41
54,67,75,77
17,28,33,83
9,43,51,56
39,54,94,95
49,75,77,95
2,13,29,97
7,26,51,62
53,60,66,93
4,60,77,81
8,19,20,34
55,63,77,82
26,41,60,67
5,40,59,100
28,41,63,64
15,64,73,88
50,76,89,96
21,28,78,100
18,21,46,64
21,54,74,78
28,40,71,75
40,65,76,100
22,23,24,31
5,40,61,65
12,22,81,84
25,45,57,82
12,22,80,95
14,31,45,90
4,42,53,71
1,2,76,88
52,60,69,75
18,86,89,92
78,82,89,92
7,8,39,48
42,60,73,77
6,27,28,89
8,11,15,31
6,23,33,74
10,51,62,87
5,17,81,96
24,39,57,89
49,76,78,93
15,51,53,98
42,62,76,84
10,55,56,96
21,26,29,30
17,25,57,82
9,53,56,89
7,10,51,94
1,40,57,87
14,78,93,96
8,14,88,98
22,34,74,88
17,31,71,76
21,46,66,77
5,48,49,92
38,44,51,81
1,18,55,77
31,39,50,89
18,25,63,66
50,65,68,87
8,13,48,69
23,31,32,75
38,40,43,61
20,28,33,52
72,76,77,92
32,62,76,79
2,3,15,78
23,45,95,96
45,74,79,83
17,43,49,83
37,50,65,98
35,44,47,96
41,52,78,82
57,67,74,78
52,55,74,78
43,61,64,84
6,31,35,55
15,21,79,88
5,66,79,83
37,47,80,81
42,46,82,97
30,45,76,83
15,19,65,77
16,19,35,68
33,47,49,84
5,16,49,58
29,49,87,96
1,30,36,47
31,60,69,75
25,65,66,88
23,60,73,78
10,16,49,85
5,8,18,53
67,75,94,99
62,86,87,96
53,83,84,94
54,79,81,82
1,30,69,97
11,12,42,51
22,58,80,98
16,48,49,56
2,8,48,57
24,55,56,72
25,33,59,95
37,57,67,78
68,73,89,94
8,31,86,88
5,6,29,49
27,29,43,98
39,61,71,93
7,19,59,93
8,53,60,90
34,48,52,53
39,67,94,99
23,49,98,99
26,69,73,99
71,77,83,88
29,48,53,54
19,60,69,70
1,16,41,94
3,43,55,85
25,52,72,92
10,19,25,38
83,84,86,93
38,51,66,91
7,29,41,73
32,76,91,94
41,55,84,93
8,37,78,83
31,48,58,92
8,16,30,63
47,57,59,98
26,58,68,69
10,49,69,86
25,28,51,79
3,18,48,88
29,39,51,99
4,35,60,79
26,89,92,93
10,52,55,71
37,54,61,80
66,79,81,84
6,84,86,99
39,62,71,80
23,76,78,83
48,50,71,88
65,71,72,93
32,49,94,96
11,21,29,69
1,21,31,93
2,33,82,84
3,9,10,16
35,46,81,97
45,77,80,99
24,29,37,92
16,27,62,63
2,26,70,96
41,53,67,99
27,37,59,69
16,23,33,86
46,71,90,100
69,91,93,95
10,49,71,83
18,34,35,50
59,61,66,93
21,49,63,95
13,65,70,76
3,10,61,82
29,42,57,92
2,26,30,50
40,67,73,86
5,18,32,65
42,49,86,98
28,50,53,80
7,51,56,92
1,41,71,94
12,59,83,85
9,57,67,78
10,13,55,68
9,19,81,90
36,65,82,94
15,19,69,97
19,39,87,97
49,60,77,83
13,22,47,82
4,65,67,93
51,53,76,90
8,42,48,75
29,47,51,75
29,49,74,91
15,23,63,64
11,18,24,56
9,47,59,73
5,17,79,86
31,44,48,69
8,27,67,84
20,62,68,80
4,11,40,69
4,29,38,98
17,21,68,85
10,23,55,89
16,35,77,88
22,23,69,71
15,62,84,98
23,46,61,74
10,44,61,89
23,26,37,66
8,16,22,66
23,43,75,89
12,14,22,97
3,25,74,100
45,48,81,98
23,72,89,95
49,52,75,89
22,36,81,94
11,27,28,89
27,29,61,95
40,72,92,98
33,41,59,82
36,61,79,89
3,4,66,86
26,55,73,82
3,9,67,72
40,73,96,99
10,20,37,77
15,26,51,89
12,47,63,72
8,14,60,97
4,21,66,97
48,57,77,89
9,13,77,91
52,88,90,92
82,89,96,100
1,20,42,57
7,56,73,85
41,83,94,97
43,71,88,93
6,10,64,93
27,47,63,85
33,51,52,83
43,61,72,86
30,71,79,93
3,22,24,97
7,41,94,99
8,14,16,78
1,12,13,24
40,42,57,89
9,26,93,98
66,68,69,72
38,39,58,84
12,21,74,97
28,30,39,42
27,38,95,96
45,47,56,82
10,68,85,94
2,48,63,80
24,25,31,62
13,30,77,98
13,88,93,99
45,62,76,81
13,34,62,74
24,43,51,70
29,36,47,65
8,32,54,72
45,47,68,93
28,47,56,88
13,46,58,66
13,15,32,46
6,38,69,80
51,77,83,97
21,45,48,55
15,18,47,75
5,47,50,88
13,40,68,71
63,73,83,85
6,80,95,98
9,53,73,89
14,26,87,100
15,40,41,42
21,27,52,76
20,33,49,94
32,76,87,100
31,39,60,72
11,36,44,99
2,14,54,91
27,35,53,95
13,66,67,97
17,24,31,43
46,64,81,92
44,66,69,88
24,56,59,89
7,11,28,94
23,42,74,96
13,21,23,71
51,55,67,91
20,72,81,85
1,26,40,55
9,45,50,65
36,40,69,83
8,32,61,75
16,40,43,75
9,18,77,81
21,50,78,81
10,25,29,66
43,47,73,95
25,41,46,67
5,39,47,58
1,55,57,94
23,41,65,99
26,36,52,71
2,11,45,56
20,62,91,92
39,46,61,99
5,8,69,79
18,28,53,98
15,22,57,86
10,42,74,96
19,44,68,95
17,49,59,76
3,13,59,66
2,73,85,93
21,41,43,76
30,49,74,94
10,22,67,77
22,48,64,94
8,27,35,87
35,36,75,93
25,49,52,95
11,35,49,98
25,37,70,96
16,46,94,97
9,12,43,80
25,52,53,60
12,53,67,68
13,15,68,98
11,55,70,88
20,30,53,100
21,57,60,84
11,46,67,80
37,66,73,94
26,71,82,87
9,46,71,78
18,27,34,44
14,30,44,45
32,35,40,54
41,60,68,94
2,4,9,17
36,50,55,66
8,57,78,98
16,38,77,91
3,39,48,72
14,68,90,94
15,34,54,86
1,3,20,57
7,73,78,86
38,62,73,81
8,22,61,74
5,32,70,79
5,17,20,96
24,46,59,83
12,49,53,76
1,16,30,36
15,51,55,68
1,13,40,95
36,62,64,99
40,66,78,81
34,53,80,93
11,31,67,71
47,58,88,91
34,66,77,80
5,26,65,69
2,44,68,91
28,45,63,67
54,61,72,76
11,13,17,67
30,59,71,93
25,27,58,86
29,60,75,83
26,62,83,87
4,21,39,86
2,57,62,96
1,18,90,98
14,24,63,80
15,73,94,97
15,63,68,94
16,85,91,94
2,12,22,97
19,42,66,75
48,52,54,97
21,49,94,99
62,71,91,99
26,29,95,98
7,24,45,91
8,55,66,78
1,23,42,96
36,59,60,61
62,69,71,91
28,40,47,53
43,58,60,83
8,68,73,95
4,68,82,87
3,13,75,90
5,11,70,73
18,24,56,79
2,27,44,53
6,34,52,74
17,21,53,66
22,27,67,82
3,25,60,100
40,55,76,84
27,29,82,84
28,57,70,90
18,33,50,89
29,49,63,85
60,71,72,75
19,67,85,92
32,62,63,86
1,12,51,87
19,51,65,81
14,31,65,68
21,23,64,96
2,8,26,27
16,28,63,68
20,24,40,96
26,35,51,68
31,59,61,76
12,46,71,97
27,32,43,95
23,41,81,85
26,50,86,89
7,46,49,74
29,57,86,96
22,45,64,95
11,19,60,89
3,11,18,83
37,54,63,90
23,35,57,68
32,35,43,54
54,58,61,91
12,57,86,87
1,29,81,100
20,65,73,95
2,39,49,89
31,37,46,83
33,72,77,85
60,65,72,98
20,37,50,96
66,73,94,97
13,22,29,38
43,47,70,73
17,57,90,91
40,49,53,89
37,40,51,98
23,34,36,45
5,13,48,75
2,48,49,52
9,51,55,59
17,34,64,73
33,37,61,62
23,31,41,74
51,59,62,95
34,51,85,88
47,53,62,76
24,43,62,68
18,47,56,63
33,70,84,95
22,81,82,84
56,73,79,83
14,68,77,78
39,55,83,90
6,32,49,93
4,17,30,95
22,29,57,86
24,42,56,92
15,47,54,93
10,12,15,92
19,22,60,81
11,27,86,95
26,35,82,90
21,46,50,99
33,41,64,87
10,20,87,96
32,70,73,86
13,65,67,94
34,35,57,62
42,63,80,85
5,12,63,69
31,65,69,82
58,59,60,83
2,11,48,95
6,49,69,85
60,65,89,99
20,49,63,95
20,31,79,99
6,56,69,73
18,66,94,97
11,42,62,74
1,14,21,49
8,16,64,91
54,79,83,95
12,41,46,71
11,55,95,100
3,72,78,89
14,41,58,61
35,51,68,83
3,47,51,75
6,52,55,88
13,26,60,93
6,30,73,95
61,76,79,94
4,16,26,62
50,76,91,98
55,79,86,100
11,61,86,93
38,75,78,90
40,46,85,87
12,24,65,98
41,52,71,92
8,28,83,97
14,33,50,73
53,84,86,89
10,31,42,99
65,89,94,100
24,32,58,78
38,66,73,94
1,24,49,83
42,43,50,60
1,12,18,48
11,16,62,73
19,23,25,60
24,27,56,57
25,51,63,89
26,70,74,87
18,28,32,39
1,19,42,90
15,53,62,84
61,73,94,96
30,44,46,96
26,30,36,58
6,69,77,84
9,75,87,92
30,56,81,91
8,54,75,89
21,30,41,44
14,57,65,94
86,87,96,100
54,87,96,99
38,47,63,84
42,45,52,91
5,29,34,72
73,87,91,95
4,17,87,96
11,38,58,72
6,17,30,54
16,22,35,84
5,21,59,94
9,34,63,91
1,57,70,76
17,48,49,89
49,63,67,85
22,24,27,42
31,39,81,99
4,15,30,32
15,50,72,98
30,31,36,89
1,7,56,81
16,45,82,84
25,37,45,58
7,38,46,53
3,18,34,37
23,32,54,71
10,31,32,48
36,53,76,99
13,75,77,89
15,25,79,88
1,40,42,46
9,18,52,89
29,45,78,95
27,55,58,82
54,78,89,93
31,38,62,79
24,65,82,90
22,32,41,86
4,14,29,59
5,53,56,100
29,33,99,100
9,13,92,98
8,11,20,84
2,5,49,84
36,50,83,96
2,41,44,75
68,77,89,96
7,50,72,85
49,56,71,74
17,31,83,91
26,80,87,89
20,91,94,95
7,37,51,79
42,47,88,99
14,17,28,31
45,59,64,71
13,25,38,97
8,27,83,95
3,13,20,86
31,34,43,74
34,51,65,82
25,65,86,97
5,44,65,88
23,76,78,83
33,34,82,100
6,55,56,100
29,42,45,86
23,43,48,81
5,12,51,88
8,22,30,81
44,49,59,69
36,37,53,77
10,25,76,80
