Method,Density,Moran,Voronoi
K-Means (22_lexico),0.5808766118632362,-0.2216794594805523,0.633958353530437
K-Means (22_random),0.2917532846385212,-0.2383981017763083,0.6653868066554746
K-Means (22_projection),0.0704941977841785,-0.1232673939071353,1.7992449297738633
K-Means (22_distance_0),0.1200185915793453,-0.1492061053021521,0.5666453136532185
K-Means (22_angel_0),-0.0456577147523684,-0.3526789589817115,0.5723912488105276
Local Pivotal,0.2793655149574897,-0.1132099265224707,2.427191604395661
Wave,0.388790967081358,-0.1494949227390395,0.4145740847849183
K-Means (22_lexico),0.1428595228718995,-0.1973603959548645,1.90883766207338
K-Means (22_random),-0.0487366506133148,-0.1912495131399648,0.5112722941227464
K-Means (22_projection),0.7063513223510608,-0.2091355911194187,1.9947443310730208
K-Means (22_distance_0),0.7804444800267327,-0.1624879919002153,0.8076541147459452
K-Means (22_angel_0),0.5631193417672669,-0.1228679356402441,0.7722505211850621
Local Pivotal,0.2830881630547911,-0.2378771066717541,0.5149153792197559
Wave,0.4615727399711687,-0.3132799202388056,0.6206204158172146
K-Means (22_lexico),0.4972217390064156,-0.0817781492675971,0.5286027407777256
K-Means (22_random),0.5611385659868872,-0.2098505574882395,0.5565638384648065
K-Means (22_projection),0.1200185915793453,-0.1492061053021521,0.5666453136532185
K-Means (22_distance_0),-0.2216499807757349,-0.0925569628478886,0.5125832966740363
K-Means (22_angel_0),-0.103519843057681,-0.2004785674303527,0.4861080708485956
Local Pivotal,0.3972272067992571,-0.1701463344305419,2.8407860585700853
Wave,0.2860372181324953,-0.0368182368999182,10.057865094175591
K-Means (22_lexico),-0.1477427949204246,-0.0379656692164549,3.63777480106049
K-Means (22_random),0.1317710213199981,-0.0453617355194589,2.236724795621792
K-Means (22_projection),0.6689129006323807,-0.0805755158020997,10.495828441102674
K-Means (22_distance_0),-0.1143773358333111,-0.1812738968874183,0.4566662642340896
K-Means (22_angel_0),0.6554637040467235,-0.2611522123411629,1.5907212812758982
Local Pivotal,0.3199161238756546,-0.1087125132034922,2.9287173348593982
Wave,0.3412579927967129,-0.1713147605812227,0.2797744941000101
K-Means (22_lexico),-0.0408578142946572,-0.2647113624861105,0.5584969718363244
K-Means (22_random),-0.0930540234920108,-0.1943353263545691,1.9443653992761227
K-Means (22_projection),0.1885615796251752,-0.0004329434731355,3.399030821590559
K-Means (22_distance_0),0.1077366667875804,0.0369324190014474,0.5859238951903871
K-Means (22_angel_0),0.6554637040467235,-0.2611522123411629,1.5907212812758982
Local Pivotal,0.4840552485304639,-0.1698508748500656,0.8797742711322822
Wave,0.4597558794600145,-0.1540598841977245,0.4593313822366605
K-Means (22_lexico),0.0609737877860493,-0.1085088751139638,0.6966414945478342
K-Means (22_random),-0.219269571362962,-0.1379041608938267,1.1565119115942004
K-Means (22_projection),-0.0456577147523684,-0.3526789589817115,0.5723912488105276
K-Means (22_distance_0),-0.241815169989411,-0.1224091067119234,1.1378875800918165
K-Means (22_angel_0),-0.0456577147523684,-0.3526789589817115,0.5723912488105275
Local Pivotal,0.2445261787721115,-0.2124929228424898,0.6052923100330785
Wave,-0.3372142030648662,-0.121140460863674,0.7029384585449248
K-Means (22_lexico),0.4822558263011927,-0.1434596884064155,2.97970485250604
K-Means (22_random),-0.0960011069381288,-0.1757306661515889,0.459202082358731
K-Means (22_projection),-0.0867457313948041,-0.2730116658982788,0.719575821082926
K-Means (22_distance_0),-0.103519843057681,-0.2004785674303527,0.4861080708485956
K-Means (22_angel_0),0.5390035077327759,-0.1168296744419236,2.334002701625251
Local Pivotal,-0.1472812447562646,-0.2542925608977757,0.5028777941912634
Wave,-0.1198100229750419,0.0061732010535679,0.5638606298603652
K-Means (22_lexico),-0.3352660570176264,0.1327043896807252,0.5402836184185614
K-Means (22_random),-0.099204202399421,-0.2042047712788091,0.480425846659384
K-Means (22_projection),0.5834925503690725,-0.1624624755340484,3.4639434023840376
K-Means (22_distance_0),-0.0840219590291529,-0.0586561557145817,0.4638354396226841
K-Means (22_angel_0),0.5390035077327759,-0.1168296744419236,2.334002701625251
Local Pivotal,-0.3192419830700103,-0.1284669788845943,0.5712885746376298
Wave,0.5344789510534729,-0.2067325062740702,0.5977424247519888
K-Means (22_lexico),-0.0965297020734838,-0.2087025166491656,0.4655095937196895
K-Means (22_random),-0.0664583585214177,-0.158588114002083,0.8908020361961834
K-Means (22_projection),-0.0456577147523684,-0.3526789589817115,0.5723912488105276
K-Means (22_distance_0),0.2597893048869066,-0.1418714368364573,1.1513333414707738
K-Means (22_angel_0),-0.0867457313948041,-0.2730116658982788,0.7195758210829261
Local Pivotal,0.5064229529830998,-0.0935289419705817,0.7450161090436037
Wave,0.7144593375374327,-0.3075725807243527,0.6268102388968836
K-Means (22_lexico),0.0609737877860493,-0.1085088751139638,0.6966414945478342
K-Means (22_random),0.5611385659868872,-0.2098505574882395,0.5565638384648065
K-Means (22_projection),0.5808766118632362,-0.2216794594805523,0.633958353530437
K-Means (22_distance_0),0.1428595228718995,-0.1973603959548645,1.90883766207338
K-Means (22_angel_0),0.5517638706089965,-0.0619002434716093,0.4658356497508051
Local Pivotal,0.1820833138272286,-0.0296151549308289,0.5177198062434795
Wave,0.1437381782325297,-0.1496314195987953,10.711655822308488
K-Means (22_lexico),0.4972217390064156,-0.0817781492675971,0.5286027407777256
K-Means (22_random),-0.0587048170527088,-0.194696570082713,0.5415046358266047
K-Means (22_projection),0.1200185915793453,-0.1492061053021521,0.5666453136532186
K-Means (22_distance_0),0.5390035077327759,-0.1168296744419236,2.334002701625251
K-Means (22_angel_0),0.1579793770549361,0.0572925920212548,0.6386503683216465
Local Pivotal,0.2011037041165854,-0.1914547034178512,2.490801296527166
Wave,-0.0683850154577543,-0.2022584918343589,2.4071908804753
K-Means (22_lexico),-0.1827065200465486,-0.1867102321657608,0.598245330343402
K-Means (22_random),-0.1858670793857365,-0.1463605359023109,0.5573310616712026
K-Means (22_projection),-0.0840219590291529,-0.0586561557145817,0.4638354396226841
K-Means (22_distance_0),0.2344444862148643,-0.2863456506046495,0.5451949205456414
K-Means (22_angel_0),0.5745194996363812,-0.1314801826518909,3.384443152333932
Local Pivotal,0.7394066356806134,-0.1129960413364402,1.4903467829094912
Wave,0.4335696694811101,-0.1336082904142836,1.943624404569157
K-Means (22_lexico),0.5611385659868872,-0.2098505574882395,0.5565638384648065
K-Means (22_random),0.5383330119220536,-0.1468565222494527,12.053005782318069
K-Means (22_projection),0.512183881174191,-0.1628087288159984,0.5561726218777958
K-Means (22_distance_0),0.1200185915793453,-0.1492061053021521,0.5666453136532185
K-Means (22_angel_0),-0.0456577147523684,-0.3526789589817115,0.5723912488105275
Local Pivotal,0.2128810912134773,-0.2046909599475206,0.6065159458700466
Wave,0.1422444107876629,-0.1265792135553192,0.3156279933695654
K-Means (22_lexico),0.6435542242612158,-0.1755881098235436,1.1345078395340356
K-Means (22_random),0.7539953954275276,-0.0162418781925443,0.7380899875737986
K-Means (22_projection),-0.1023389859594591,-0.2097769688009312,0.5126301476281245
K-Means (22_distance_0),0.6019196761044245,-0.2568041381373956,0.6871172539049278
K-Means (22_angel_0),-0.2109763934987187,-0.1954354307788228,1.0634411384705833
Local Pivotal,0.1898294619198011,-0.1030011483130442,0.7017729690253353
Wave,0.1214100964636412,-0.1664392359554343,0.4853719572046755
K-Means (22_lexico),0.7541488030559049,-0.1088631558792181,7.509204825324641
K-Means (22_random),-0.2953580240717227,-0.1200147480884857,0.5442790000668372
K-Means (22_projection),0.5611385659868872,-0.2098505574882395,0.5565638384648065
K-Means (22_distance_0),0.1200185915793453,-0.1492061053021521,0.5666453136532186
K-Means (22_angel_0),-0.3258290594654228,-0.1212727008418099,1.9679274588740647
Local Pivotal,-0.2369797501268167,-0.222510007779956,0.682701565835028
Wave,0.1344788160111151,-0.1740036683916782,0.6206592138368803
K-Means (22_lexico),-0.0825695834985769,-0.186032990464891,1.7432909453496903
K-Means (22_random),0.1820856462479002,-0.1567242465850482,0.5619663889918407
K-Means (22_projection),-0.0456577147523684,-0.3526789589817115,0.5723912488105275
K-Means (22_distance_0),-0.0887538535127311,-0.2229981442339195,0.995883210040538
K-Means (22_angel_0),0.1200185915793453,-0.1492061053021521,0.5666453136532185
Local Pivotal,0.6256752341353606,-0.130919560039202,0.6875289178747073
Wave,0.312768559180166,-0.2079502017071533,0.822358216948152
K-Means (22_lexico),-0.1827065200465486,-0.1867102321657608,0.598245330343402
K-Means (22_random),0.2597893048869066,-0.1418714368364573,1.1513333414707738
K-Means (22_projection),0.167985597692992,0.067110960144731,9.72342861003122
K-Means (22_distance_0),-0.0456577147523684,-0.3526789589817115,0.5723912488105275
K-Means (22_angel_0),0.5517638706089965,-0.0619002434716093,0.4658356497508051
Local Pivotal,0.0774261383805885,-0.2783535521394644,0.5211257897444186
Wave,0.4735050774116108,-0.10497759127064,2.7309412788711183
K-Means (22_lexico),-0.129736788962369,-0.1826705109903431,1.0916014518764638
K-Means (22_random),-0.1790663787597879,-0.1789020658178728,0.5414173918056471
K-Means (22_projection),0.7217280800422486,-0.1168060117020995,1.481127501553326
K-Means (22_distance_0),0.5517638706089965,-0.0619002434716093,0.4658356497508051
K-Means (22_angel_0),-0.1647545801356294,-0.1754493042377804,2.5220464448797766
Local Pivotal,0.4066760262249881,-0.1820045166010519,1.951712824685896
Wave,0.4340472755937388,-0.1903930484791408,0.6587848008527164
K-Means (22_lexico),-0.2179399012721088,-0.0248400920724782,0.4915306166995299
K-Means (22_random),0.1159204611893274,0.0524683339747104,0.8148504883048941
K-Means (22_projection),-0.2897928645775852,-0.1483245744170488,0.519421783988647
K-Means (22_distance_0),-0.1274065519281846,-0.3026465930859811,0.5839473942935491
K-Means (22_angel_0),0.0571615494665741,-0.0489381544616486,1.4809988832442662
Local Pivotal,0.1390017119564515,-0.0842793380747125,1.7713643831923571
Wave,0.2150600898887874,-0.1973420640980075,0.3902969552116572
K-Means (22_lexico),0.671842689084058,-0.1101742850520586,3.372839704681719
K-Means (22_random),0.6564872205504084,-0.2733948305584328,0.6646343577943045
K-Means (22_projection),-0.0456577147523684,-0.3526789589817115,0.5723912488105275
K-Means (22_distance_0),-0.0456577147523684,-0.3526789589817115,0.5723912488105276
K-Means (22_angel_0),-0.1990931921087187,-0.1533211086198163,0.4795063031122193
Local Pivotal,0.1588693428736933,-0.3507605707489196,0.5420468327442685
Wave,0.1377868905002016,-0.3146155906447296,0.6019442471299402
K-Means (22_lexico),-0.1358180440919918,-0.3164669929549856,0.6045726854906494
K-Means (22_random),-0.219269571362962,-0.1379041608938267,1.1565119115942004
K-Means (22_projection),0.512183881174191,-0.1628087288159984,0.5561726218777958
K-Means (22_distance_0),0.4625311019670701,-0.1196290704719008,1.3961492554063788
K-Means (22_angel_0),0.0331587982610607,-0.1834776765628618,0.6137273026812773
Local Pivotal,0.2059462289492847,-0.1082203286235118,0.8492728703990342
Wave,0.5022846986592583,-0.174428677165762,0.6428518661920499
K-Means (22_lexico),0.0609737877860493,-0.1085088751139638,0.6966414945478342
K-Means (22_random),0.7989813628295346,-0.1352703232071691,0.7626758742422219
K-Means (22_projection),0.5517638706089965,-0.0619002434716093,0.4658356497508051
K-Means (22_distance_0),-0.2792410181550323,-0.0710649399371439,0.9227857689061054
K-Means (22_angel_0),0.2344444862148643,-0.2863456506046495,0.5451949205456414
Local Pivotal,-0.118781902030869,-0.224412525584339,0.4115230020989582
Wave,0.2810459115790413,-0.1817548040635453,0.4954294582238281
K-Means (22_lexico),0.3414337314340447,-0.1804289138139863,1.7538643140412535
K-Means (22_random),0.6263662034323654,-0.1680016481948636,1.83819284409676
K-Means (22_projection),-0.0867457313948041,-0.2730116658982788,0.7195758210829261
K-Means (22_distance_0),-0.1274065519281846,-0.3026465930859811,0.5839473942935491
K-Means (22_angel_0),0.2597893048869066,-0.1418714368364573,1.1513333414707738
Local Pivotal,0.3608494744324546,-0.1439028018226295,0.8467147615309787
Wave,0.2344444862148643,-0.2863456506046495,0.5451949205456414
K-Means (22_lexico),0.1200185915793453,-0.1492061053021521,0.5666453136532186
K-Means (22_random),0.5101344780057819,-0.0204176357554866,0.4653681678182311
K-Means (22_projection),-0.0861038518187174,-0.2173416333036907,1.7775374546015803
K-Means (22_distance_0),-0.1991285829536322,-0.1549582285420434,0.5052619112578195
K-Means (22_angel_0),0.5631193417672669,-0.1228679356402441,0.7722505211850621
