"V1","V2","V3","V4"
13,26,96,97
2,47,59,99
37,69,76,84
4,16,46,93
4,60,86,88
49,53,59,62
11,32,35,94
28,30,62,98
20,22,27,74
26,35,63,68
55,62,66,86
17,44,64,66
5,18,50,61
23,38,70,79
23,40,48,83
3,51,74,80
15,59,90,100
53,55,83,84
14,37,40,87
19,89,90,100
12,73,96,100
18,42,90,96
61,65,74,99
28,67,80,95
9,17,58,67
5,14,40,95
7,42,58,62
9,11,69,80
26,76,86,92
20,64,67,80
12,26,66,83
47,61,84,85
35,44,66,98
5,7,11,90
8,37,50,91
27,33,90,95
3,22,59,70
8,55,60,98
5,20,27,41
16,25,30,43
10,18,60,63
1,21,54,82
49,71,88,90
19,57,83,87
51,59,70,74
13,62,72,92
3,30,47,79
42,45,75,87
2,11,19,85
47,50,72,97
48,60,93,97
3,5,35,62
41,52,68,82
37,60,65,90
7,24,71,84
19,52,62,68
55,67,68,99
19,34,56,95
23,27,33,47
15,16,33,76
18,21,64,99
18,54,61,77
1,25,43,49
17,18,77,88
30,32,59,63
14,51,53,55
8,37,45,81
27,49,53,65
9,11,16,39
3,13,59,97
12,49,59,62
18,32,59,82
30,47,94,96
47,49,59,75
16,58,79,93
5,12,40,64
6,46,49,74
55,56,88,96
10,27,77,93
22,38,74,79
25,70,72,81
3,37,49,62
29,60,78,79
17,36,66,75
33,46,85,86
38,69,84,85
45,47,64,69
18,54,75,81
28,30,39,47
1,41,92,100
9,14,15,89
7,64,78,92
17,19,23,65
20,33,45,83
44,66,73,84
8,38,51,57
5,20,28,93
5,6,43,66
6,12,37,79
26,46,55,90
6,67,69,80
30,39,54,80
17,23,36,41
30,45,82,95
19,24,64,72
1,22,43,48
33,45,64,66
21,27,28,72
33,53,56,81
40,73,78,93
77,86,91,96
15,18,41,51
1,13,57,76
20,25,33,49
17,64,65,92
35,57,73,87
9,17,68,77
23,38,69,94
19,21,30,71
4,64,74,75
5,12,91,93
3,22,35,89
8,27,54,77
15,53,60,62
18,56,80,81
7,20,55,61
39,54,55,88
6,29,55,90
47,83,98,99
7,23,47,56
4,78,91,93
16,18,49,77
5,31,51,81
17,56,72,74
32,34,62,71
44,51,71,99
61,71,91,100
40,56,85,87
23,38,58,67
5,14,50,71
2,18,46,73
49,82,97,98
2,54,87,90
12,26,53,90
34,44,46,49
15,35,54,80
16,23,54,98
24,38,96,100
44,70,78,98
13,27,29,65
7,38,64,100
9,41,74,87
12,25,52,78
35,38,80,89
10,36,56,60
22,65,74,99
5,32,57,62
42,45,59,90
21,22,71,86
14,50,55,67
36,57,76,86
8,11,71,73
5,14,32,35
5,67,72,90
72,82,93,94
68,85,98,99
11,45,55,62
43,51,77,78
18,31,34,84
34,36,64,67
26,46,66,75
15,42,72,87
20,49,84,88
34,45,78,97
31,64,66,92
44,50,55,66
