pop,method,n,rep,Density,IB,LocalBalance
random_uneq,wave,4,1,-0.16419075443278305,-0.5140703360559414,0.41075079002175585
random_uneq,wave,4,2,-0.21855050437675666,-0.29091540979447034,0.4425018036210506
random_uneq,wave,4,3,-0.10979292564832605,-0.2874738160672242,0.7027929374003284
random_uneq,wave,4,4,-0.02723757875861614,-0.41259798035474426,0.2246953512359421
random_uneq,wave,4,5,-0.0455477642192995,-0.3900729056854629,0.3816323632851671
random_uneq,wave,4,6,-0.21174694850741704,-0.30571152220783704,0.3570776589908321
random_uneq,wave,4,7,-0.3870343777029406,-0.4264469892213196,0.46247620030788594
random_uneq,wave,4,8,-0.18380434427282977,-0.19121125958598367,1.7962373949200494
random_uneq,wave,4,9,-0.4658877548916919,-0.0872166724080944,0.533814973372335
random_uneq,wave,4,10,-0.15985241316310259,-0.4856290001112683,0.43231390425174904
random_uneq,wave,4,11,-0.47929018075684626,-0.40825899758897793,0.30261953909058187
random_uneq,wave,4,12,-0.14709143881316122,-0.31773468794203796,0.38316272735384443
random_uneq,wave,4,13,0.2030401783520378,-0.2921686507005753,0.22613594282548152
random_uneq,wave,4,14,-0.050599192915836894,-0.277575394708827,0.40727770635907357
random_uneq,wave,4,15,0.12526937700854615,-0.4142842561096428,0.37039747908921944
random_uneq,wave,4,16,0.09943442557044409,-0.3235186153651178,0.3271216961455913
random_uneq,wave,4,17,0.3633976799864846,-0.2967966836592582,1.8338156965593004
random_uneq,wave,4,18,-0.240004800693968,-0.061460261652660025,0.43882223517326097
random_uneq,wave,4,19,-0.49436117850486,-0.4397488740214981,0.2531900061327839
random_uneq,wave,4,20,0.22707030965049058,-0.28535558747655876,0.5771166128325808
random_uneq,wave,4,21,-0.3171700708641328,-0.23489199546534373,0.3903393380301807
random_uneq,wave,4,22,0.057608731879660716,-0.36216079594809325,0.693281998219458
random_uneq,wave,4,23,0.4643592006200844,-0.22871849095838767,2.645317715279137
random_uneq,wave,4,24,0.2939152672914808,-0.2942127148388015,2.731830185994865
random_uneq,wave,4,25,-0.19604936666444173,-0.4778482907317,0.4223075667381729
random_uneq,wave,4,26,-0.5867456786505885,-0.20997796620053832,0.5525637411233812
random_uneq,wave,4,27,-0.0886812362948527,-0.2341246564733652,0.7000232050215001
random_uneq,wave,4,28,0.15704737175835148,-0.2273657111882157,0.42012334392995343
random_uneq,wave,4,29,0.392656370788013,-0.2702499547570677,0.36416881540817797
random_uneq,wave,4,30,-0.21444926713575874,-0.15180729688981195,0.3876758841639961
random_uneq,wave,4,31,0.2265192470313186,-0.3618099391622459,1.6359505851573324
random_uneq,wave,4,32,-0.33651364387993277,-0.3352705478282907,0.4428205213570129
random_uneq,wave,4,33,0.17928568520864832,-0.3070646956766274,0.5342627218997289
random_uneq,wave,4,34,-0.18483030849145102,-0.22566289684649332,0.48414147005537855
random_uneq,wave,4,35,-0.13482264633414515,-0.39293002998334775,0.6897725511229058
random_uneq,wave,4,36,-0.10648388783440368,-0.2811625037089805,0.3773584740501085
random_uneq,wave,4,37,0.21577510982300468,-0.18660781436842927,0.4403376624660348
random_uneq,wave,4,38,0.20948769399221784,-0.2704921323665645,0.7099346787171067
random_uneq,wave,4,39,-0.17864800789193788,-0.26181021795979303,2.709297839101137
random_uneq,wave,4,40,0.03972880445082139,-0.40984791005418797,0.2551028322833574
random_uneq,wave,4,41,-0.1427387889870519,-0.32181972062806224,0.41319105682127777
random_uneq,wave,4,42,-0.19504154725229123,-0.08753295153485002,0.4305577356856824
random_uneq,wave,4,43,-0.28715031349976605,-0.3256492913113348,0.5114175065754862
random_uneq,wave,4,44,-0.10837493682327053,-0.5364812840737487,0.42212821413903534
random_uneq,wave,4,45,-0.21395837533784245,-0.015249909953987202,0.5338280698706979
random_uneq,wave,4,46,0.14072320524626852,-0.24726511637210308,1.4261443943089822
random_uneq,wave,4,47,-0.18806161725728593,-0.07783490147849222,0.33427851732594077
random_uneq,wave,4,48,0.4455849895409093,-0.19357328860293613,1.7329361046414387
random_uneq,wave,4,49,0.17590214214780087,-0.3382445027944213,4.67046753016629
random_uneq,wave,4,50,-0.09071063904063997,-0.28604678735477457,0.4136349074472892
