"V1","V2","V3","V4"
20,51,55,86
8,12,33,97
24,29,41,79
25,68,75,89
24,42,87,100
38,51,55,90
12,24,68,97
19,27,62,100
3,47,72,88
16,32,90,94
16,44,87,92
22,46,50,53
6,35,72,86
18,42,56,98
19,42,46,54
6,11,56,98
1,27,60,71
25,41,50,91
6,15,52,95
5,47,61,78
1,46,76,100
12,43,68,88
12,47,61,97
5,29,67,99
12,17,80,95
24,52,75,78
5,56,62,90
3,7,74,88
2,36,68,85
28,44,68,73
20,36,70,92
24,38,66,81
20,23,64,88
7,11,47,64
1,14,19,76
8,34,51,95
33,40,51,87
5,55,58,95
7,33,49,63
20,52,60,67
8,33,56,90
10,26,55,58
13,16,29,63
26,76,84,91
45,51,80,97
22,38,51,74
15,31,74,78
18,22,92,99
3,26,51,87
8,37,43,100
10,22,57,78
20,36,74,89
41,46,77,83
19,45,61,79
10,63,84,98
13,28,72,76
9,15,62,87
3,41,47,69
15,54,76,93
29,38,63,97
48,54,75,90
6,42,74,98
26,46,50,76
19,41,69,83
14,44,92,100
11,57,79,82
29,33,49,57
29,42,77,93
1,20,79,81
11,35,83,88
20,34,71,88
22,46,54,82
14,18,84,99
10,55,75,99
6,12,48,87
4,45,48,96
36,61,67,95
5,66,69,93
18,33,83,100
7,46,61,86
30,43,47,93
24,30,56,62
6,54,57,95
22,26,38,87
12,35,49,98
16,30,44,67
18,36,62,89
23,44,91,99
12,40,51,75
2,26,64,78
18,43,50,85
19,31,47,88
27,53,70,83
13,29,45,93
2,37,70,82
13,29,37,75
28,42,67,83
6,40,62,99
19,45,61,69
27,47,60,72
2,48,65,82
1,18,57,80
4,21,75,99
7,15,62,90
4,18,43,64
30,37,66,79
8,23,71,78
18,23,68,75
19,24,37,60
7,57,60,63
4,8,74,87
35,39,61,84
23,50,61,100
8,45,66,97
21,26,54,90
1,33,56,73
14,48,54,67
11,65,76,89
19,26,41,100
1,30,51,86
14,18,53,67
29,44,85,90
5,21,70,83
21,46,71,79
38,44,88,96
29,47,52,78
23,45,50,95
10,41,55,100
15,38,51,84
9,23,71,86
11,38,72,80
12,42,49,94
12,19,57,74
1,6,53,67
13,39,70,75
15,70,89,94
25,37,70,81
7,36,40,74
4,37,61,68
17,42,55,59
7,53,67,97
29,36,61,69
24,44,69,85
2,30,74,92
25,49,81,94
42,55,81,99
2,26,48,64
11,54,57,72
29,35,48,72
22,50,54,95
