Method,Density,Moran,Local Balance
K-Means (45_random_),-0.08841409708529077,-0.04951465925185084,0.6279163584985489
K-Means (45_random_),0.10900161096454837,-0.12147473378126022,0.42619106374979654
K-Means (45_random_),-0.06241246056572278,-0.09506344192362827,0.6076145550769299
K-Means (45_random_),-0.01398760368213909,-0.29844684223821155,0.23564166378807266
K-Means (45_random_),0.05982704868682164,-0.2167570009072655,0.4939639680344996
K-Means (45_random_),0.09061427996811146,-0.1749332412716549,0.48756384871913566
K-Means (45_random_),-0.0665733602618842,-0.2331430434693591,0.43868029117535967
K-Means (45_random_),-0.11968636914552415,-0.1719948380505261,0.46009787054443646
K-Means (45_random_),-0.1535511349035461,-0.259829311089251,0.35049872089569706
K-Means (45_random_),0.034531277728687686,-0.2810263413938322,0.21372964414912574
K-Means (45_random_),-0.03246680139303079,-0.3172841436661866,0.14315897683540832
K-Means (45_random_),-0.017549253315034045,-0.2730263221132577,0.13678689459973428
K-Means (45_random_),0.05982704868682164,-0.2167570009072655,0.4939639680344996
K-Means (45_random_),0.030972211949430953,-0.25289453886082525,0.38598234221986344
K-Means (45_random_),-0.014853224146935658,-0.16288585817602705,0.4936320575898374
K-Means (45_random_),-0.05726727648165076,-0.2653622956030625,0.24474026918417108
K-Means (45_random_),-0.04775738116450368,-0.27898830266426233,0.24568247246743233
K-Means (45_random_),-0.09387195417286184,-0.17742756484100605,0.48959527331184716
K-Means (45_random_),-0.04866183112042796,-0.10132588184299893,0.598495372095284
K-Means (45_random_),0.10140335209294501,-0.24788409246616194,0.38545233595591477
K-Means (45_random_),0.01835618065425161,-0.1548104905722505,0.5351421183656315
K-Means (45_random_),-0.23010760842963132,-0.16620412768316528,0.43306963078970995
K-Means (45_random_),0.03365310187231112,-0.19878993208288653,0.4901656546564349
K-Means (45_random_),-0.10633022462070162,-0.09776166370656098,0.6154131782282708
K-Means (45_random_),-0.08841409708529077,-0.04951465925185084,0.6279163584985489
K-Means (45_random_),-0.09853314744687625,-0.20082099258365055,0.3607403950086255
K-Means (45_random_),0.05982704868682164,-0.2167570009072655,0.4939639680344996
K-Means (45_random_),-0.06300230427236925,-0.11920333998148147,0.5681161414087222
K-Means (45_random_),0.1380708526463286,-0.1652066185496973,0.4616349596904376
K-Means (45_random_),0.12849032152529677,-0.2169335065701913,0.2925699772467662
K-Means (45_random_),-0.09387195417286184,-0.17742756484100605,0.48959527331184716
K-Means (45_random_),-0.02534343146857248,-0.09223452310083274,0.5571152137310257
K-Means (45_random_),-0.0828092473826534,-0.17476844301881506,0.49855107974101404
K-Means (45_random_),-0.06820529321641669,-0.09940690728488001,0.5720577837744727
K-Means (45_random_),-0.14421567901437143,-0.27638539919630395,0.18822942030665438
K-Means (45_random_),-0.06300230427236925,-0.11920333998148147,0.5681161414087222
K-Means (45_random_),0.034531277728687686,-0.2810263413938322,0.21372964414912574
K-Means (45_random_),-0.0665733602618842,-0.2331430434693591,0.43868029117535967
K-Means (45_random_),0.09676330242972092,-0.1940200863866559,0.47174763384105206
K-Means (45_random_),-0.06975326021387192,-0.31006613684666423,0.2533711028885134
K-Means (45_random_),0.02063506420632234,-0.24088928495957654,0.25636476607944153
K-Means (45_random_),0.11027517467821933,-0.18432613728175787,0.4610680730185185
K-Means (45_random_),0.034699013477999335,-0.291825863540187,0.19633960360137634
K-Means (45_random_),-0.14421567901437143,-0.27638539919630395,0.18822942030665438
K-Means (45_random_),-0.040071307340054936,-0.23583248370964272,0.44126803879247267
K-Means (45_random_),0.04908063849652396,-0.1352403620086423,0.5591373067704752
K-Means (45_random_),0.027205133877191062,-0.2489256503794094,0.42937431753890404
K-Means (45_random_),0.013805675089345222,-0.2236294757616992,0.2565002537407788
K-Means (45_random_),-0.11328793223364655,-0.2769558547035147,0.13117532115814134
K-Means (45_random_),0.05367038671976751,-0.15269134983569732,0.5395114317165285
K-Means (45_random_),-0.023277704592498033,-0.21276338109231924,0.3990459185017187
K-Means (45_random_),-0.23477298469323113,-0.13080875369435138,0.4353321222875894
K-Means (45_random_),-0.02534343146857248,-0.09223452310083274,0.5571152137310257
K-Means (45_random_),-0.09853314744687625,-0.20082099258365055,0.3607403950086255
K-Means (45_random_),-0.07028237362282969,-0.2756572691066715,0.2314568492408425
K-Means (45_random_),-0.03246680139303079,-0.3172841436661866,0.14315897683540832
K-Means (45_random_),-0.03246680139303079,-0.3172841436661866,0.14315897683540832
K-Means (45_random_),0.05367038671976751,-0.15269134983569732,0.5395114317165285
K-Means (45_random_),-0.023277704592498033,-0.21276338109231924,0.3990459185017187
K-Means (45_random_),-0.014853224146935658,-0.16288585817602705,0.4936320575898374
K-Means (45_random_),-0.10633022462070162,-0.09776166370656098,0.6154131782282708
K-Means (45_random_),-0.11968636914552415,-0.1719948380505261,0.46009787054443646
K-Means (45_random_),0.10471241288008896,-0.2816431551657819,0.24423346050726708
K-Means (45_random_),-0.07028237362282969,-0.2756572691066715,0.2314568492408425
K-Means (45_random_),-0.010833651338891314,-0.287307598962276,0.2631713242562738
K-Means (45_random_),0.1380708526463286,-0.1652066185496973,0.4616349596904376
K-Means (45_random_),0.09122586975300707,-0.21650758649785265,0.358231239384386
K-Means (45_random_),0.012316949726170952,-0.13421234840746862,0.45896963661652873
K-Means (45_random_),-0.05062192323736794,-0.22838711229457073,0.41817514504173176
K-Means (45_random_),-0.05062192323736794,-0.22838711229457073,0.41817514504173176
K-Means (45_random_),0.08483303254084008,-0.29254476036612015,0.15613638036293004
K-Means (45_random_),-0.02586185557580976,-0.1682275176308985,0.4261098082751379
K-Means (45_random_),-0.0828092473826534,-0.17476844301881506,0.49855107974101404
K-Means (45_random_),-0.10633022462070162,-0.09776166370656098,0.6154131782282708
K-Means (45_random_),0.027205133877191062,-0.2489256503794094,0.42937431753890404
K-Means (45_random_),-0.14421567901437143,-0.27638539919630395,0.18822942030665438
K-Means (45_random_),-0.05062192323736794,-0.22838711229457073,0.41817514504173176
K-Means (45_random_),0.12849032152529677,-0.2169335065701913,0.2925699772467662
K-Means (45_random_),-0.018413129973117583,-0.25777156968380943,0.18650975244605125
K-Means (45_random_),0.10471241288008896,-0.2816431551657819,0.24423346050726708
K-Means (45_random_),-0.052049354250421606,-0.22968788953784744,0.4300420213564531
K-Means (45_random_),-0.06300230427236925,-0.11920333998148147,0.5681161414087222
K-Means (45_random_),0.09676330242972092,-0.1940200863866559,0.47174763384105206
K-Means (45_random_),-0.029708431156249278,-0.07603010143031068,0.5076635676090668
K-Means (45_random_),-0.08460895071608075,-0.2010190683299517,0.42245320107645645
K-Means (45_random_),-0.08447630920374571,-0.21019395213667103,0.3658247527411313
K-Means (45_random_),0.1654289519755627,-0.16529072341695245,0.4758681406903193
K-Means (45_random_),0.037237618828814247,-0.2476647625576804,0.3105977813504347
K-Means (45_random_),0.05404585484860264,-0.14436224334825706,0.5259459461749619
K-Means (45_random_),-0.09474773971238641,-0.22200914696530497,0.31895282669916714
K-Means (45_random_),-0.1091678485223434,-0.17786991472450836,0.41476275618226144
K-Means (45_random_),-0.11042700867139872,-0.17578503381714106,0.4565983702885058
K-Means (45_random_),-0.1535511349035461,-0.259829311089251,0.35049872089569706
K-Means (45_random_),0.08483303254084008,-0.29254476036612015,0.15613638036293004
K-Means (45_random_),0.030408604617573,-0.2025636057248156,0.5282892232457076
K-Means (45_random_),-0.11042700867139872,-0.17578503381714106,0.4565983702885058
K-Means (45_random_),0.057771648526159014,-0.1233875684807133,0.47054565255646563
K-Means (45_random_),0.07517743904176749,-0.1524154800231775,0.5756561162974453
K-Means (45_random_),-0.053370041168719504,-0.17873384951984295,0.5656048117400703
K-Means (45_random_),-0.06300230427236925,-0.11920333998148147,0.5681161414087222
K-Means (45_random_),0.00744852800084121,-0.17034653570145486,0.5381586618651012
K-Means (45_random_),0.08880316559183557,-0.12994978651342834,0.6379820398449793
K-Means (45_random_),-0.11328793223364655,-0.2769558547035147,0.13117532115814134
K-Means (45_random_),-0.04126247565828485,-0.24138408081263482,0.421880657014549
K-Means (45_random_),-0.01398760368213909,-0.29844684223821155,0.23564166378807266
K-Means (45_random_),0.1380708526463286,-0.1652066185496973,0.4616349596904376
K-Means (45_random_),-0.1535511349035461,-0.259829311089251,0.35049872089569706
K-Means (45_random_),0.00744852800084121,-0.17034653570145486,0.5381586618651012
K-Means (45_random_),0.02063506420632234,-0.24088928495957654,0.25636476607944153
K-Means (45_random_),-0.05726727648165076,-0.2653622956030625,0.24474026918417108
K-Means (45_random_),0.05982704868682164,-0.2167570009072655,0.4939639680344996
K-Means (45_random_),0.034699013477999335,-0.291825863540187,0.19633960360137634
K-Means (45_random_),0.009217035202678095,-0.17433252820924822,0.4919230243338613
K-Means (45_random_),0.08483303254084008,-0.29254476036612015,0.15613638036293004
K-Means (45_random_),-0.01398760368213909,-0.29844684223821155,0.23564166378807266
K-Means (45_random_),-0.11968636914552415,-0.1719948380505261,0.46009787054443646
K-Means (45_random_),0.05982704868682164,-0.2167570009072655,0.4939639680344996
K-Means (45_random_),-0.09853314744687625,-0.20082099258365055,0.3607403950086255
K-Means (45_random_),-0.17523136864429292,-0.28427800544391896,0.1956782086831412
K-Means (45_random_),-0.0828092473826534,-0.17476844301881506,0.49855107974101404
K-Means (45_random_),-0.03757900916036041,-0.2562974580844023,0.2781979926333241
K-Means (45_random_),-0.029708431156249278,-0.07603010143031068,0.5076635676090668
K-Means (45_random_),0.03365310187231112,-0.19878993208288653,0.4901656546564349
K-Means (45_random_),0.012316949726170952,-0.13421234840746862,0.45896963661652873
K-Means (45_random_),0.02633192565871737,-0.2622916516466645,0.23775776545855423
K-Means (45_random_),-0.017549253315034045,-0.2730263221132577,0.13678689459973428
K-Means (45_random_),-0.06975326021387192,-0.31006613684666423,0.2533711028885134
K-Means (45_random_),0.019233002234859495,-0.1379099667744977,0.5386450772736492
K-Means (45_random_),-0.16299935349231226,-0.2842676218075259,0.14310738202758613
K-Means (45_random_),-0.09853314744687625,-0.20082099258365055,0.3607403950086255
K-Means (45_random_),-0.10633022462070162,-0.09776166370656098,0.6154131782282708
K-Means (45_random_),0.034531277728687686,-0.2810263413938322,0.21372964414912574
K-Means (45_random_),-0.027090407655118894,-0.11338539196426459,0.5603795355964746
K-Means (45_random_),-0.1091678485223434,-0.17786991472450836,0.41476275618226144
K-Means (45_random_),0.027205133877191062,-0.2489256503794094,0.42937431753890404
K-Means (45_random_),-0.11328793223364655,-0.2769558547035147,0.13117532115814134
K-Means (45_random_),0.07517743904176749,-0.1524154800231775,0.5756561162974453
K-Means (45_random_),-0.0828092473826534,-0.17476844301881506,0.49855107974101404
K-Means (45_random_),0.05982704868682164,-0.2167570009072655,0.4939639680344996
K-Means (45_random_),0.0648113560685327,-0.24466854359792337,0.38114309457386714
K-Means (45_random_),0.05367038671976751,-0.15269134983569732,0.5395114317165285
K-Means (45_random_),-0.14421567901437143,-0.27638539919630395,0.18822942030665438
K-Means (45_random_),-0.09853314744687625,-0.20082099258365055,0.3607403950086255
K-Means (45_random_),-0.07414289259596656,-0.20200066190288485,0.44438116860745186
K-Means (45_random_),-0.023277704592498033,-0.21276338109231924,0.3990459185017187
K-Means (45_random_),0.09122586975300707,-0.21650758649785265,0.358231239384386
K-Means (45_random_),-0.007332965776094769,-0.25108184379854315,0.30924481898037165
K-Means (45_random_),0.12264714566204833,-0.1172993431788255,0.4402787624227238
K-Means (45_random_),0.02063506420632234,-0.24088928495957654,0.25636476607944153
K-Means (45_random_),0.07517743904176749,-0.1524154800231775,0.5756561162974453
K-Means (45_random_),0.09676330242972092,-0.1940200863866559,0.47174763384105206
K-Means (45_random_),-0.17523136864429292,-0.28427800544391896,0.1956782086831412
K-Means (45_random_),-0.02586185557580976,-0.1682275176308985,0.4261098082751379
K-Means (45_random_),-0.1535511349035461,-0.259829311089251,0.35049872089569706
K-Means (45_random_),-0.09474773971238641,-0.22200914696530497,0.31895282669916714
K-Means (45_random_),0.047082652770741334,-0.2451205177940725,0.4117847423241116
K-Means (45_random_),-0.09387195417286184,-0.17742756484100605,0.48959527331184716
K-Means (45_random_),0.09676330242972092,-0.1940200863866559,0.47174763384105206
K-Means (45_random_),0.03365310187231112,-0.19878993208288653,0.4901656546564349
K-Means (45_random_),-0.09853314744687625,-0.20082099258365055,0.3607403950086255
K-Means (45_random_),-0.04775738116450368,-0.27898830266426233,0.24568247246743233
K-Means (45_random_),0.10140335209294501,-0.24788409246616194,0.38545233595591477
K-Means (45_random_),0.010691967864443715,-0.24114562637436696,0.3865996985639135
K-Means (45_random_),-0.0379222912978227,-0.18524094512096276,0.4321035903729744
K-Means (45_random_),-0.1090280874339178,-0.24789124632516082,0.3868560349089993
K-Means (45_random_),-0.16299935349231226,-0.2842676218075259,0.14310738202758613
K-Means (45_random_),0.010691967864443715,-0.24114562637436696,0.3865996985639135
K-Means (45_random_),-0.03757900916036041,-0.2562974580844023,0.2781979926333241
K-Means (45_random_),0.06062402026274089,-0.26728848251033244,0.32215782994488157
K-Means (45_random_),0.027205133877191062,-0.2489256503794094,0.42937431753890404
K-Means (45_random_),0.009217035202678095,-0.17433252820924822,0.4919230243338613
K-Means (45_random_),0.010691967864443715,-0.24114562637436696,0.3865996985639135
K-Means (45_random_),-0.017549253315034045,-0.2730263221132577,0.13678689459973428
K-Means (45_random_),-0.023277704592498033,-0.21276338109231924,0.3990459185017187
K-Means (45_random_),0.02303496457916303,-0.30803744838056774,0.1613029293424308
K-Means (45_random_),-0.04775738116450368,-0.27898830266426233,0.24568247246743233
