"V1","V2","V3","V4","V5","V6","V7","V8"
5,9,10,28,40,56,69,87
11,18,22,30,54,58,66,76
5,20,28,29,43,65,73,85
4,16,18,19,54,72,86,90
9,13,16,39,50,78,86,93
43,45,55,65,79,88,89,97
8,18,31,49,51,82,89,96
22,27,31,39,41,44,47,51
11,29,50,53,59,65,80,83
4,10,21,27,46,67,72,83
60,67,69,74,81,88,89,100
22,31,35,50,54,55,85,89
1,7,21,39,83,88,94,100
3,27,34,53,62,72,87,97
1,13,22,28,35,46,70,77
3,14,18,20,82,86,91,96
6,17,22,42,71,82,86,96
1,9,19,25,52,53,72,98
11,13,15,20,24,29,83,88
3,4,11,30,66,68,73,94
13,30,35,55,57,60,63,80
8,15,18,60,69,82,89,94
8,15,32,35,38,44,88,91
23,28,32,59,72,78,91,97
14,29,41,53,67,78,90,95
15,16,18,35,57,79,80,97
17,21,29,41,58,71,88,98
1,39,42,50,55,70,72,94
1,30,42,47,60,70,84,98
2,3,58,79,83,85,89,93
7,12,19,47,58,73,75,92
30,31,48,82,83,88,94,98
6,26,38,50,53,73,85,97
26,28,41,48,59,75,80,94
20,46,50,57,86,90,91,93
4,11,13,14,22,34,36,98
1,20,38,40,56,69,79,80
6,17,28,35,37,45,68,85
17,19,27,40,44,48,62,64
2,12,13,31,64,68,80,98
2,5,10,28,40,44,52,60
17,19,37,38,44,45,83,94
16,17,21,44,67,72,90,99
8,20,33,37,45,49,94,96
6,9,28,52,57,59,65,89
11,22,48,59,65,66,86,99
46,58,59,80,83,87,91,99
9,21,23,43,72,78,84,86
14,21,34,38,60,67,90,95
2,7,31,38,60,72,82,91
25,32,38,64,78,93,99,100
1,2,26,41,53,64,67,73
6,12,28,47,65,70,86,92
9,10,18,47,52,54,83,84
10,14,19,29,39,44,68,90
3,18,27,37,56,77,90,98
14,28,31,33,34,40,48,64
15,20,23,42,50,65,70,90
17,29,48,50,59,72,87,92
23,26,35,38,47,57,60,75
2,15,35,42,60,62,63,65
26,30,39,42,43,72,83,92
8,17,25,31,37,59,61,99
19,22,25,31,43,52,53,63
4,10,13,50,56,69,73,100
17,26,27,40,41,51,72,82
1,23,29,41,67,69,74,79
18,32,35,42,50,79,90,97
1,61,71,84,89,90,98,100
47,49,55,59,72,76,84,85
33,35,37,60,61,73,77,83
6,17,28,39,47,62,81,85
9,12,24,48,61,67,77,79
5,9,16,58,60,61,67,83
4,16,60,64,73,89,93,98
15,17,25,40,47,50,55,63
1,2,9,16,39,43,77,78
13,23,53,60,75,79,94,95
11,33,37,50,64,65,80,86
1,11,43,51,60,83,91,92
17,26,48,55,83,94,96,99
2,10,26,50,56,78,93,100
23,45,52,65,68,81,89,93
7,22,47,60,63,81,94,95
3,48,58,64,65,80,96,98
4,13,30,37,67,68,73,77
4,23,37,49,58,60,66,76
12,20,22,30,50,53,55,67
16,25,48,60,67,75,86,87
16,17,22,39,44,57,76,89
12,40,56,77,78,91,93,95
13,17,56,77,81,82,90,93
37,38,46,47,69,75,85,86
5,21,34,41,61,62,93,95
11,30,32,41,42,64,68,82
22,39,50,51,54,65,66,82
28,36,56,69,75,89,95,98
20,27,31,39,56,66,75,88
18,29,40,43,53,66,72,88
30,37,41,60,65,66,81,83
4,13,15,60,77,80,83,94
8,33,38,41,48,60,79,88
4,17,19,29,40,47,58,85
4,6,8,21,28,75,92,93
10,31,33,45,49,64,67,89
26,30,41,47,50,51,64,82
4,30,43,45,55,74,94,100
1,10,11,43,64,70,78,91
9,13,24,28,31,52,68,88
5,14,22,26,29,57,68,81
38,43,58,64,66,82,84,88
14,26,28,72,74,78,83,94
8,11,24,28,39,42,88,100
4,20,33,51,54,74,76,98
3,55,70,72,85,93,94,98
2,31,49,80,89,98,99,100
6,24,32,48,50,62,79,86
5,6,7,32,51,61,87,89
10,30,38,46,50,72,76,87
29,40,46,48,65,72,80,90
23,26,34,48,54,57,62,81
15,30,37,56,60,77,90,100
15,24,36,49,77,83,88,91
1,3,15,52,53,64,81,85
22,33,42,46,59,70,82,84
29,52,60,72,74,78,84,96
19,22,32,36,51,52,98,100
15,18,21,52,80,82,99,100
24,36,45,64,66,67,71,93
5,24,28,29,53,60,79,95
57,69,74,78,86,87,95,97
7,16,17,26,34,44,47,80
14,38,41,61,66,68,73,84
14,15,36,41,44,63,80,83
10,15,33,50,57,62,72,86
1,6,11,12,56,73,86,92
23,29,35,44,48,59,77,96
3,11,15,33,70,73,82,91
6,8,9,16,28,35,87,91
19,31,33,40,53,62,64,93
10,13,28,39,51,56,65,86
9,34,54,58,67,68,91,99
1,15,16,19,48,64,79,93
28,30,33,44,81,83,88,93
4,29,31,33,52,62,67,80
1,22,37,60,61,77,91,96
14,26,38,39,61,72,80,99
1,11,12,23,40,89,90,97
2,17,26,62,63,74,96,99
8,12,17,38,42,79,82,94
15,42,48,52,58,60,76,86
20,22,33,50,65,82,88,96
8,26,46,58,61,70,74,78
2,6,22,35,67,69,74,79
11,37,43,44,51,54,76,86
13,31,40,45,49,65,68,88
50,65,69,76,77,82,86,97
2,33,40,42,50,75,82,95
41,42,49,75,79,85,87,98
32,34,40,55,58,68,70,73
6,7,34,50,65,74,83,88
1,22,38,39,46,70,86,89
24,29,41,49,77,91,98,100
3,15,33,44,64,73,74,86
5,8,10,19,65,70,79,94
16,17,21,26,46,61,75,78
5,8,13,14,15,38,46,86
28,42,44,45,69,75,79,92
12,13,25,26,30,36,63,76
1,10,17,29,51,67,77,92
5,8,17,46,58,87,92,93
40,46,51,61,65,82,90,100
34,38,52,58,68,74,80,96
9,14,21,55,61,68,77,100
6,15,16,23,45,48,56,57
32,45,51,55,57,67,74,75
21,31,37,38,50,70,88,98
19,25,29,38,41,61,66,72
2,5,13,26,28,39,56,88
4,7,12,16,50,61,88,89
21,23,29,32,52,79,92,96
18,25,35,43,61,63,75,85
26,27,38,53,60,70,72,73
9,12,21,22,26,28,85,100
15,18,47,53,81,86,93,99
2,14,25,28,35,45,48,100
6,24,25,57,66,69,71,85
1,8,16,19,29,39,91,100
4,13,22,33,43,60,63,97
5,28,31,38,70,80,94,98
16,28,40,62,64,71,93,95
26,48,53,57,69,80,86,96
15,18,31,35,60,70,80,83
21,29,31,35,43,55,63,69
19,23,57,71,76,92,93,94
6,11,55,59,61,62,69,80
16,28,33,39,48,58,70,73
15,33,50,64,66,72,85,86
31,38,45,53,64,73,84,98
3,14,20,29,73,80,87,96
14,25,26,27,47,53,55,57
5,17,28,45,63,71,88,97
21,26,28,29,49,54,72,82
3,23,24,33,59,63,69,74
15,19,20,34,75,80,91,93
14,15,18,31,45,73,78,86
7,24,39,48,56,63,73,80
13,17,34,48,59,80,96,100
11,12,48,56,59,66,93,94
30,31,36,44,55,64,74,84
6,53,54,56,61,84,87,92
6,19,40,48,55,65,69,90
1,8,9,13,57,61,69,80
11,24,28,29,46,65,90,91
16,19,39,52,63,91,95,97
2,6,10,24,32,67,68,88
1,13,16,23,27,29,60,79
5,19,29,47,54,79,85,98
4,18,21,25,28,32,63,94
17,33,60,65,76,85,90,92
2,8,19,38,77,78,85,95
27,56,71,80,83,84,91,100
11,29,38,46,48,51,52,85
10,34,37,44,70,81,96,99
6,13,22,30,34,59,74,96
27,47,50,64,66,92,98,100
2,21,52,59,60,65,72,80
8,9,10,31,48,52,60,95
17,25,34,42,44,60,68,96
9,20,23,27,45,49,67,68
2,5,10,11,15,25,58,93
6,8,23,37,67,86,89,99
16,22,34,39,49,54,65,68
49,62,63,84,87,91,94,98
31,33,48,56,72,88,92,94
11,15,37,53,54,58,64,78
3,13,32,33,44,59,88,97
4,8,14,24,28,47,58,88
8,15,17,31,37,42,68,73
2,20,25,37,67,68,69,99
18,21,25,43,60,64,86,100
2,15,47,52,55,57,83,85
51,52,58,68,71,84,89,96
25,35,38,54,56,78,84,91
10,13,14,19,72,75,92,94
9,16,20,33,53,60,70,98
3,20,39,52,65,71,75,85
1,27,76,77,91,92,98,100
12,25,31,52,58,66,68,98
9,13,54,67,79,87,88,93
2,11,45,65,66,70,76,88
2,3,34,49,84,91,92,95
5,12,17,38,56,61,88,100
2,40,42,58,70,84,87,88
19,24,32,58,70,86,89,97
6,8,19,21,27,33,59,88
7,18,23,35,44,50,53,75
23,32,37,57,59,63,64,65
3,7,24,71,72,73,76,98
4,9,21,36,41,43,56,92
1,3,4,24,56,75,80,93
15,42,46,61,70,73,87,100
8,23,34,47,58,68,77,99
7,8,17,65,78,82,90,99
24,30,47,57,58,60,79,94
31,40,44,46,53,57,76,97
4,9,25,48,49,57,63,65
40,44,51,66,70,74,92,99
9,41,42,63,76,78,81,86
2,37,65,66,69,83,98,99
5,13,23,40,57,72,90,93
16,26,32,49,58,73,84,91
2,36,59,70,72,74,90,99
6,8,13,35,37,46,71,90
39,43,45,48,64,73,81,100
12,16,47,58,79,84,88,98
10,23,54,61,70,79,95,98
5,10,20,52,57,64,81,88
16,40,55,60,73,77,95,97
5,24,44,54,62,79,80,96
4,27,32,42,70,73,82,87
4,6,10,17,24,48,64,96
1,14,20,24,25,50,67,79
7,31,38,47,49,80,83,100
10,28,35,41,78,93,94,95
6,8,30,33,48,84,85,94
6,23,27,48,54,83,87,91
20,27,28,49,78,79,80,92
17,20,43,47,53,71,84,86
8,11,15,30,34,44,55,93
24,33,50,69,90,96,97,100
32,33,47,58,59,64,82,94
8,10,18,27,41,43,63,81
20,35,52,78,84,85,93,97
8,27,45,63,82,88,95,99
10,24,31,36,45,70,83,96
8,23,45,55,67,68,72,86
6,18,23,28,30,31,41,75
31,44,60,70,71,80,97,98
22,25,54,57,72,81,82,96
17,38,47,51,67,97,99,100
4,13,20,36,43,51,97,98
13,17,23,24,29,58,60,77
17,22,37,46,51,59,89,95
4,13,16,45,58,90,96,98
5,9,19,38,49,67,76,79
12,16,29,31,39,49,55,68
