"K-Means (1, 1)",0.1787738077015012,-0.0831625940958811,0.2321049198710128
"K-Means (1, 1)",-0.1350845132282425,-0.1181819173529678,0.1027941815924032
"K-Means (1, 1)",-0.1172949627475189,-0.1206475862583595,0.0906918499599931
"K-Means (1, 1)",-0.1090408480862273,-0.1924968809542449,0.1012581173811413
"K-Means (1, 1)",-0.1417881554567807,-0.1616898070395389,0.1130089474464396
"K-Means (1, 1)",0.1552237694054771,-0.1333556047475957,0.2030482925536701
"K-Means (1, 1)",-0.0630640973227493,-0.1669027367485245,0.1439458576147534
"K-Means (1, 1)",0.1787844635504009,-0.0831625940958811,0.2321049198710128
"K-Means (1, 1)",-0.248578102882313,-0.0959294809930865,0.3415379168344477
"K-Means (1, 1)",-0.0528588994915648,-0.1124072109755024,0.239912416390447
"K-Means (1, 1)",-0.0735417040416783,-0.1479713065004813,0.2445234549682448
"K-Means (1, 1)",-0.1417785653553576,-0.1616898070395389,0.1130089474464396
"K-Means (1, 1)",-0.2945718658046792,-0.1170789922383895,0.279095264072451
"K-Means (1, 1)",-0.1204435980236431,-0.0741011601413991,0.311833294960577
"K-Means (1, 1)",0.2866081094370268,-0.110271663767374,0.3468408034322455
"K-Means (1, 1)",0.258290416828312,-0.0956409029121482,0.3225623512340401
"K-Means (1, 1)",-0.1432163853660903,-0.1616898070395389,0.1130089474464396
"K-Means (1, 1)",-0.1879276277889364,-0.1184857960939752,0.192708471267251
"K-Means (1, 1)",-0.1274225999266779,-0.1240015294121602,0.1081339744823742
"K-Means (1, 1)",0.5585127591335631,-0.0928378216645919,0.3927245450972272
"K-Means (1, 1)",0.0666085931727298,-0.1637038288456506,0.1020367301929121
"K-Means (1, 1)",0.1017802881018939,-0.2289288662502933,0.1988831022244588
"K-Means (1, 1)",-0.2931096556140614,-0.1170789922383895,0.279095264072451
"K-Means (1, 1)",0.1568687930763757,-0.1336928796997461,0.2032849551966119
"K-Means (1, 1)",-0.1366255903998565,-0.1181819173529678,0.1027941815924032
"K-Means (1, 1)",0.1781226904710811,-0.1071923391031125,0.2267487286023653
"K-Means (1, 1)",-0.1384193556453726,-0.1454265023694299,0.1030232455576643
"K-Means (1, 1)",0.4131567494210106,-0.0602926354010344,0.3998368110986704
"K-Means (1, 1)",0.1094332834201756,-0.0987632689628731,0.1454357328747919
"K-Means (1, 1)",-0.1364352150810717,-0.1181819173529678,0.1027941815924032
"K-Means (1, 1)",-0.0991362342871183,-0.123024143334887,0.1231149953890815
"K-Means (1, 1)",0.2423292313564878,-0.1614309377112572,0.3049851380168707
"K-Means (1, 1)",0.0752594676260771,-0.1048789919332638,0.1849042596144977
"K-Means (1, 1)",-0.0674523817181558,-0.1658699517851289,0.1433225746467144
"K-Means (1, 1)",0.110100684418241,-0.0492580014374727,0.3130302026659596
"K-Means (1, 1)",-0.1216823249938077,-0.1445470689636263,0.1240021247223158
"K-Means (1, 1)",-0.2479376777895709,-0.0769863682197513,0.2783852440031671
"K-Means (1, 1)",0.2310659192264804,-0.1549869747945669,0.3109900719219258
"K-Means (1, 1)",-0.1218314792495057,-0.1445470689636263,0.1240021247223158
"K-Means (1, 1)",0.1104672410682516,-0.0987632689628731,0.1454357328747919
"K-Means (1, 1)",-0.0676692149719431,-0.1658699517851289,0.1433225746467144
"K-Means (1, 1)",-0.1539806276195374,-0.1463055289401295,0.16029734218327
"K-Means (1, 1)",-0.1707118394766462,-0.2208874176811519,0.1086995070765681
"K-Means (1, 1)",-0.225227793988779,-0.1098722298885623,0.184623344958908
"K-Means (1, 1)",0.2096608486685263,-0.1446117039267392,0.3150453213679526
"K-Means (1, 1)",-0.088710290604648,-0.0890059532816192,0.1778908362633274
"K-Means (1, 1)",-0.1084062623976814,-0.1924968809542449,0.1012581173811413
"K-Means (1, 1)",0.1110294731454893,-0.1097753171970371,0.2255367324536437
"K-Means (1, 1)",-0.0835373674588243,-0.1090186427018659,0.16215968594731
"K-Means (1, 1)",0.087158267659237,-0.1567598564702332,0.1260345507930893
"K-Means (1, 1)",0.5155318444340696,-0.0653116655258645,0.4242001748462045
"K-Means (1, 1)",-0.1417785653553576,-0.1616898070395389,0.1130089474464396
"K-Means (1, 1)",-0.1004141628762387,-0.1831907508307025,0.185509829902759
"K-Means (1, 1)",-0.0624459129994169,-0.169558939276942,0.216246265757988
"K-Means (1, 1)",-0.1532333065590277,-0.0419921823894731,0.3170933841611602
"K-Means (1, 1)",0.1193339270086067,-0.1724936835275642,0.1706633845978923
"K-Means (1, 1)",-0.2978954915920154,-0.1486188747423163,0.2272780832186895
"K-Means (1, 1)",-0.1173421909205338,-0.1190278801625901,0.1992030073159403
"K-Means (1, 1)",-0.2068293216769492,-0.0805257879670143,0.2496106637171733
"K-Means (1, 1)",-0.1676179591424762,-0.1450668626027437,0.1916602741146308
"K-Means (1, 1)",-0.0793979603894247,-0.0737302262593525,0.3562965214539934
"K-Means (1, 1)",0.1087282997305902,-0.1097753171970371,0.2255367324536437
"K-Means (1, 1)",0.1774275733284775,-0.1071923391031125,0.2267487286023653
"K-Means (1, 1)",-0.062729901104188,-0.1669027367485245,0.1439458576147534
"K-Means (1, 1)",0.1895163563692504,-0.1248777033019297,0.2925663601327006
"K-Means (1, 1)",0.2544441095225344,-0.1203765347961617,0.2697290389908576
"K-Means (1, 1)",0.1107996885838321,-0.1097753171970371,0.2255367324536437
"K-Means (1, 1)",-0.1974993465526336,-0.1000803952814426,0.2834270559995552
"K-Means (1, 1)",0.1445884110073035,-0.088326713832329,0.3024646712195232
"K-Means (1, 1)",0.0867591778126506,-0.1628637056881691,0.2034133039533343
"K-Means (1, 1)",0.1112768371377444,-0.1841915456138573,0.2096291585374531
"K-Means (1, 1)",-0.2162261418093103,-0.0739512655594031,0.2729248085662543
"K-Means (1, 1)",0.2433240281090579,-0.1613248595211595,0.3054814829255947
"K-Means (1, 1)",-0.2488312026095767,-0.0769863682197513,0.2783852440031671
"K-Means (1, 1)",0.5647707416213201,-0.0311416490189083,0.4427272513436628
"K-Means (1, 1)",-0.2254676176890691,-0.1098722298885623,0.184623344958908
"K-Means (1, 1)",-0.2754672617883581,-0.1170789922383895,0.279095264072451
"K-Means (1, 1)",-0.0848727517193474,-0.1571098891888754,0.2483383789825619
"K-Means (1, 1)",-0.0588593793347549,-0.1183264946195423,0.1781526725030261
"K-Means (1, 1)",0.1136240588468658,-0.098763268962873,0.1439151805900242
"K-Means (1, 1)",-0.1185356812410456,-0.1206475862583595,0.0906918499599931
"K-Means (1, 1)",0.4642924298536928,-0.0602926354010344,0.3998368110986704
"K-Means (1, 1)",0.191655669588538,-0.1248777033019296,0.2938098146956899
"K-Means (1, 1)",0.1483557001386263,-0.0880682717335254,0.3034507532986804
"K-Means (1, 1)",-0.1082195170473906,-0.1924968809542449,0.1012581173811413
"K-Means (1, 1)",-0.101874817690548,-0.1376328246123977,0.1027309767557103
"K-Means (1, 1)",0.2544441095225344,-0.1203765347961617,0.2697290389908576
"K-Means (1, 1)",-0.1082230614056597,-0.1924968809542449,0.1012581173811413
"K-Means (1, 1)",-0.1863540827700678,-0.1184857960939752,0.192708471267251
"K-Means (1, 1)",0.557943083682878,-0.0928378216645919,0.3927245450972272
"K-Means (1, 1)",-0.1350872114076444,-0.1634730840633659,0.1102666526712934
"K-Means (1, 1)",-0.0870271486276596,-0.0890059532816192,0.1778908362633274
"K-Means (1, 1)",-0.1162024201434011,-0.1011781594775987,0.1759215467505691
"K-Means (1, 1)",-0.0623695703380441,-0.117929170025762,0.1768227876692244
"K-Means (1, 1)",-0.0746616556563413,-0.1479713065004813,0.2445234549682448
