pop,method,n,rep,Density,IB,LocalBalance
meuse_eq,wave,15,1,0.027208246117646634,-0.4996295802363431,0.18686111030275876
meuse_eq,wave,15,2,-0.061631685763188185,-0.5108266759661256,0.12588166298841502
meuse_eq,wave,15,3,-0.07046107269875451,-0.4876990344320433,0.21785830229494332
meuse_eq,wave,15,4,-0.04708561265706894,-0.6548182880859477,0.09467593139712925
meuse_eq,wave,15,5,0.08152641837230687,-0.5007456864015736,0.1919894248819631
meuse_eq,wave,15,6,0.047525843431204036,-0.44135071922971186,0.16655640370582106
meuse_eq,wave,15,7,0.08243913902869843,-0.46816755334319987,0.20454980321281407
meuse_eq,wave,15,8,0.13879308418285152,-0.47956343200104184,0.18040410784469435
meuse_eq,wave,15,9,-0.035857360929119855,-0.385341732572711,0.14085840790331433
meuse_eq,wave,15,10,0.10215286703278639,-0.5160839668666845,0.1937020437214642
meuse_eq,wave,15,11,-0.11414625018248534,-0.6594834583028335,0.1453680492714031
meuse_eq,wave,15,12,0.19101683700364167,-0.5304304350527935,0.2740122111122618
meuse_eq,wave,15,13,0.0749257316110566,-0.45459652879020335,0.2257789153402131
meuse_eq,wave,15,14,0.05106403625039167,-0.4742107294811422,0.18444602381640518
meuse_eq,wave,15,15,0.06282884216321612,-0.5136348766028646,0.17918726162951953
meuse_eq,wave,15,16,-0.0915852872661827,-0.5860054142034208,0.2098424976093265
meuse_eq,wave,15,17,-0.021621120451780995,-0.5268073164736207,0.1295990876948639
meuse_eq,wave,15,18,0.07603426668619363,-0.5169242912910983,0.14191284294227727
meuse_eq,wave,15,19,0.07994149676848634,-0.5168633199648088,0.24151431893902925
meuse_eq,wave,15,20,0.2480377109740302,-0.538481679326659,0.26101265327381545
meuse_eq,wave,15,21,0.08526862288378735,-0.43418985297933804,0.2051249064856966
meuse_eq,wave,15,22,-0.05798293268540975,-0.5211510752786322,0.15582403363802041
meuse_eq,wave,15,23,-0.01661195660912674,-0.48812587900554655,0.22012198227511307
meuse_eq,wave,15,24,0.07089241563330834,-0.42952314243185874,0.1776690883975647
meuse_eq,wave,15,25,-0.05348535613018891,-0.5244625532574395,0.17085473904964169
meuse_eq,wave,15,26,-0.041125574539274394,-0.48550857961310195,0.1529511043605593
meuse_eq,wave,15,27,0.07915047115358351,-0.5293965369492305,0.1486779092377722
meuse_eq,wave,15,28,-0.08195166346344425,-0.3803331778251576,0.17003964928928303
meuse_eq,wave,15,29,0.08992273458416256,-0.5221839474430887,0.2060110170046981
meuse_eq,wave,15,30,-0.07568077552036552,-0.5059195500066951,0.1263170347131945
meuse_eq,wave,15,31,0.041174132816410226,-0.5660702131749473,0.1364333484680413
meuse_eq,wave,15,32,0.040804126319366266,-0.46990977419548013,0.176465309989026
meuse_eq,wave,15,33,0.10315329286316266,-0.5859615803451802,0.19425611213122657
meuse_eq,wave,15,34,0.2206113781549774,-0.5526074186673626,0.2947906323781243
meuse_eq,wave,15,35,-0.056948311523843165,-0.5906935037790345,0.187829844001365
meuse_eq,wave,15,36,0.07231560709217547,-0.44869316552955824,0.20071708317585138
meuse_eq,wave,15,37,0.11172391511731275,-0.44730235477353153,0.15291277870938375
meuse_eq,wave,15,38,0.02701789274264474,-0.6144402316161239,0.11488308165231419
meuse_eq,wave,15,39,-0.04151436556014411,-0.43788057548993353,0.19551614984052168
meuse_eq,wave,15,40,0.06931629649652357,-0.5121138784612378,0.18098567460586734
meuse_eq,wave,15,41,-0.03120704242851837,-0.49000214432861317,0.1691732905736892
meuse_eq,wave,15,42,0.08078505415005006,-0.511025876570458,0.18716595674469863
meuse_eq,wave,15,43,-0.07763279809084823,-0.5857889125214496,0.13268115982808956
meuse_eq,wave,15,44,-0.08188157155073122,-0.5551442270582192,0.16724533759082053
meuse_eq,wave,15,45,0.19366929467247113,-0.47744455203472447,0.26430599676500705
meuse_eq,wave,15,46,-0.1294015586882689,-0.5893417617083763,0.1857660788833935
meuse_eq,wave,15,47,0.10419242206584284,-0.34016660894070616,0.15034695830227424
meuse_eq,wave,15,48,-0.07156922507623147,-0.4548381573477201,0.1881783038884798
meuse_eq,wave,15,49,0.14036927041103203,-0.5005926831965126,0.2757041029157637
meuse_eq,wave,15,50,0.03889443579058599,-0.5859750661499069,0.16628275225088074
meuse_eq,wave,15,51,0.07383429456552265,-0.4322683930838186,0.18871749808812543
meuse_eq,wave,15,52,-0.05101451467189368,-0.5637687337282254,0.15008577701250173
meuse_eq,wave,15,53,0.06755538277747114,-0.4922323249701811,0.20607263402051557
meuse_eq,wave,15,54,0.10244612110955159,-0.4992520686507969,0.21425465399375984
meuse_eq,wave,15,55,-0.05087142618697773,-0.42960813707474704,0.17906708776875507
meuse_eq,wave,15,56,0.04488665666513825,-0.6601478282215865,0.21899446315668653
meuse_eq,wave,15,57,0.026968095888435198,-0.5388312146473881,0.17927174911563576
meuse_eq,wave,15,58,0.06207499556702531,-0.5779440085921658,0.19366509437455096
meuse_eq,wave,15,59,0.12364896594095291,-0.4998474493496334,0.1761416382604975
meuse_eq,wave,15,60,-0.17162170186761935,-0.490163900316427,0.16907285878106176
meuse_eq,wave,15,61,-0.19998059956038733,-0.4539298848226977,0.213628225767617
meuse_eq,wave,15,62,-0.015199570475003992,-0.6412337922032393,0.14186266134618267
meuse_eq,wave,15,63,0.09882287939233593,-0.5885837755204109,0.1581311867576613
meuse_eq,wave,15,64,0.12104549609728477,-0.5419036720492837,0.1880748134206433
meuse_eq,wave,15,65,0.12150121396426475,-0.505944350153415,0.2248056596193855
meuse_eq,wave,15,66,0.08482968777280495,-0.4517767823431019,0.16000020470782683
meuse_eq,wave,15,67,0.0720504552276375,-0.551459914413428,0.19667353040044175
meuse_eq,wave,15,68,-0.05130415941458581,-0.5008063821036924,0.19448963116113782
meuse_eq,wave,15,69,0.08411942685268654,-0.48989509909510054,0.16305698838462937
meuse_eq,wave,15,70,0.16339583671282898,-0.6462583635427714,0.2069065718287124
meuse_eq,wave,15,71,0.06043578184270722,-0.5446928522525551,0.11653386275716322
meuse_eq,wave,15,72,0.15337050234146757,-0.4453708067498802,0.16037645919206714
meuse_eq,wave,15,73,0.08259321712036054,-0.48587110531789773,0.16688584276631002
meuse_eq,wave,15,74,0.11126089835537983,-0.5769062363212395,0.19918102917062774
meuse_eq,wave,15,75,-0.10629509000139156,-0.6231253955458158,0.14380990073417707
meuse_eq,wave,15,76,0.1657503791577702,-0.45970646632315143,0.18402135966845407
