"V1","V2","V3","V4"
8,42,95,98
2,6,48,71
65,69,89,99
2,50,64,67
19,70,82,98
2,22,67,76
20,32,37,44
16,23,64,86
11,24,69,94
24,42,47,78
17,38,67,82
9,15,56,69
23,25,32,74
37,55,71,73
14,48,62,67
12,69,76,86
2,31,93,95
20,22,40,74
24,50,69,89
28,83,90,92
33,47,74,98
24,70,81,90
24,40,61,92
20,27,61,82
33,40,47,85
12,61,76,87
22,32,74,98
55,71,77,82
11,30,69,74
15,37,61,94
8,14,28,55
39,47,55,85
16,27,55,99
9,25,65,70
12,37,66,98
13,50,69,76
23,67,74,79
3,55,60,83
8,38,83,87
24,25,77,100
26,35,61,81
5,23,45,98
4,24,37,61
2,83,86,95
15,34,70,86
15,21,22,67
37,59,61,67
14,34,62,99
3,34,42,76
3,20,24,59
38,59,67,87
9,12,34,71
66,81,82,83
2,52,54,60
12,47,88,99
30,47,52,64
32,38,77,99
15,16,26,60
30,48,83,84
7,31,44,95
33,38,71,83
8,26,34,76
28,62,76,98
58,69,89,92
38,44,82,83
7,12,20,91
28,34,68,90
14,16,34,52
6,30,66,69
6,12,34,76
32,33,42,60
34,86,87,93
11,16,28,81
6,34,48,81
2,25,37,89
21,22,34,64
24,61,89,100
14,33,61,77
27,34,38,52
16,22,30,90
15,21,92,98
29,66,68,83
17,66,78,98
14,21,46,50
23,25,30,71
9,14,17,32
38,67,75,81
2,14,42,88
21,43,58,85
21,35,82,93
8,59,89,99
7,15,87,92
38,69,75,90
5,7,50,96
14,77,85,87
12,66,83,92
28,46,61,70
8,21,67,99
32,62,81,95
2,25,59,66
14,27,34,77
31,83,85,87
6,60,87,98
48,67,68,93
8,30,68,83
2,14,77,92
29,38,66,75
12,20,21,74
22,47,86,98
38,42,58,71
5,20,39,69
9,59,62,98
37,47,81,85
35,37,61,88
60,81,84,89
2,55,65,95
15,35,56,92
2,35,82,93
15,69,77,81
55,71,84,85
4,29,38,55
40,69,76,92
23,37,42,89
20,38,63,69
16,66,97,98
2,20,59,81
2,14,17,51
15,39,42,83
35,42,58,96
2,14,23,59
3,22,64,67
25,59,90,99
56,74,98,99
29,34,71,76
29,42,60,67
20,37,70,79
5,7,70,80
28,50,61,76
1,35,70,98
35,67,71,93
25,59,60,67
7,20,76,92
30,42,48,69
16,56,85,98
55,70,82,89
38,61,75,98
14,44,55,79
43,60,69,87
12,69,75,85
2,27,71,74
36,42,48,67
5,7,59,93
47,52,71,87
16,34,64,68
2,70,76,99
40,48,59,61
19,20,28,47
12,45,76,98
31,69,87,99
8,11,42,85
8,28,63,64
2,3,15,25
16,25,72,74
12,31,61,64
25,42,66,78
5,28,55,56
21,32,56,85
8,34,79,95
44,47,71,98
38,69,90,97
16,49,66,87
25,47,76,96
30,64,69,100
29,63,64,67
15,25,44,88
6,25,52,85
25,40,71,88
30,50,55,64
7,15,21,91
10,40,74,81
14,29,39,61
2,48,50,81
21,43,76,99
9,23,55,89
14,21,82,100
24,44,65,98
16,24,56,98
9,95,98,100
25,62,74,87
2,24,58,89
2,9,35,58
14,25,29,47
25,56,69,74
24,25,32,63
32,44,60,78
37,47,55,64
5,52,81,99
5,12,21,71
2,5,42,75
3,14,22,83
16,38,62,96
37,38,94,98
9,24,29,32
15,48,67,92
14,42,46,85
12,16,71,100
28,66,84,87
14,27,47,48
12,42,60,89
2,62,66,88
2,14,43,60
28,32,39,42
14,15,16,62
29,34,81,95
4,16,34,38
17,38,69,83
21,29,63,85
45,47,76,98
9,21,64,65
12,61,86,98
17,20,38,55
37,47,89,96
5,7,21,82
10,48,55,87
21,63,69,71
50,64,67,82
24,30,42,72
3,14,79,87
19,28,32,38
7,23,28,35
37,55,74,93
5,59,81,94
43,50,64,98
9,40,67,87
15,20,70,87
14,28,34,96
5,20,29,87
16,29,64,78
42,60,69,92
14,42,96,98
35,37,47,52
14,39,42,98
6,14,38,87
21,85,92,94
14,19,85,98
44,81,83,99
25,42,60,70
6,60,98,99
2,13,28,83
9,23,42,83
38,42,58,99
7,50,71,85
34,64,77,86
7,45,56,86
21,34,65,95
28,39,61,89
39,64,69,93
5,20,33,58
2,34,75,89
34,81,95,100
5,12,25,71
9,47,70,89
3,9,34,68
61,74,79,83
19,44,47,64
25,60,69,93
29,60,61,91
2,28,58,71
14,37,69,73
87,92,95,98
29,43,47,71
3,48,64,98
56,81,82,85
16,22,60,64
42,65,98,99
30,61,74,97
61,65,83,86
8,27,69,71
39,47,64,82
52,68,76,98
64,78,81,86
16,56,76,96
9,34,89,97
30,57,82,89
17,81,86,95
3,24,25,45
7,36,56,95
2,24,55,93
55,56,76,83
3,25,38,63
7,19,21,71
34,35,50,96
8,25,38,99
25,30,75,90
17,30,34,87
47,64,70,92
25,32,70,90
59,66,83,93
9,15,50,83
3,38,67,90
16,20,37,44
61,74,96,98
74,81,90,92
25,47,62,66
16,30,56,89
7,46,56,76
11,14,29,98
28,47,94,96
24,39,67,87
47,76,93,96
7,12,38,42
32,50,64,100
21,24,65,93
23,55,74,83
61,76,92,98
46,61,86,94
23,35,53,61
20,42,58,85
32,37,60,62
44,53,55,99
2,82,89,96
5,25,90,91
16,76,92,98
39,42,48,56
40,61,82,83
9,12,16,67
8,25,43,60
56,69,71,82
2,24,70,96
20,59,64,90
21,58,81,85
25,59,60,71
2,9,51,98
25,35,39,44
55,81,85,92
15,35,42,79
20,26,28,90
2,9,19,58
3,57,76,81
24,79,87,89
3,67,68,74
14,21,26,70
2,20,30,68
62,67,87,95
16,59,76,81
34,60,68,93
2,19,24,89
33,38,44,67
2,70,82,83
38,44,81,83
53,71,81,83
1,8,20,60
20,25,47,65
2,6,9,20
8,61,66,79
35,44,79,81
15,36,61,98
21,32,86,94
