"V1","V2","V3","V4"
33,70,88,94
24,52,81,90
27,66,78,81
54,70,94,96
22,38,81,84
30,47,83,87
25,74,77,100
41,55,66,89
30,76,95,100
55,68,81,94
18,71,78,85
23,56,75,98
35,78,84,99
43,57,92,95
27,79,81,98
45,49,61,78
41,48,70,84
31,67,80,85
20,58,61,92
61,77,93,100
45,65,79,81
45,79,94,96
60,66,73,100
36,72,74,99
32,73,76,91
42,68,95,99
40,64,68,86
38,77,82,85
61,76,80,94
29,32,62,74
34,86,94,100
45,58,72,84
22,46,69,98
19,42,58,76
26,58,95,99
48,71,76,94
48,55,69,83
67,70,72,95
16,67,75,90
61,80,87,92
34,52,66,100
55,69,82,86
41,74,89,97
58,72,75,79
53,92,96,99
27,52,84,88
35,47,73,87
41,56,63,88
61,67,74,90
36,75,96,99
38,57,63,97
36,52,69,76
47,69,85,92
46,72,75,78
39,82,86,89
55,80,84,97
31,58,63,78
31,68,74,86
40,62,75,79
50,62,89,91
31,57,76,93
35,80,91,96
42,56,80,96
47,70,73,99
30,54,76,99
69,72,85,89
43,57,84,91
15,53,68,75
38,53,79,92
41,70,81,94
38,43,73,98
20,53,70,86
39,51,73,80
40,46,76,92
65,69,72,88
50,80,85,93
52,70,84,89
53,60,75,98
28,65,81,89
21,57,85,100
54,72,85,98
11,48,55,62
66,79,84,92
57,63,69,91
44,65,70,97
31,53,86,100
41,50,77,95
25,58,61,79
35,65,71,79
37,50,53,98
45,86,90,91
39,53,93,97
14,72,90,94
52,60,84,86
37,73,75,80
52,67,90,91
64,81,86,89
59,65,73,86
22,50,63,96
52,57,83,88
43,49,77,92
57,65,73,100
59,61,77,90
61,69,77,84
17,47,73,89
72,90,93,96
29,61,65,80
21,59,62,93
45,63,87,94
45,67,75,100
17,42,82,97
27,62,68,76
30,54,79,97
51,88,91,100
30,62,87,91
48,69,75,82
58,65,94,99
36,41,68,84
41,62,77,80
12,53,60,87
49,64,91,98
44,51,68,100
38,65,94,100
32,84,87,92
27,74,87,95
27,80,84,97
57,90,91,94
19,34,80,81
42,74,82,87
74,78,91,98
38,71,86,98
48,72,77,80
49,51,66,79
41,76,88,92
56,86,91,97
41,55,78,86
64,79,91,100
38,41,86,93
53,76,80,94
55,73,79,95
56,70,73,96
28,64,89,97
63,65,78,100
56,60,72,85
70,77,81,98
18,64,81,97
27,66,74,91
29,71,92,98
6,53,83,98
25,68,71,84
41,57,62,100
37,61,69,84
26,81,95,100
40,41,56,95
58,61,64,97
57,60,87,91
38,43,81,98
44,66,72,79
29,71,75,97
47,60,61,85
20,63,87,94
12,54,69,84
31,60,77,92
58,72,76,88
29,74,88,95
34,77,81,99
48,51,85,97
51,66,81,88
16,80,85,97
24,60,89,94
55,67,92,100
35,60,85,98
66,70,72,88
47,60,74,78
