Method,Density,Moran,Local Balance
K-Means (45_random_),-0.1971560228965173,-0.0808954386723978,0.5136459788214432
K-Means (45_random_),-0.1189259333476075,-0.0962602501822051,0.5908677754157307
K-Means (45_random_),-0.1860227994841031,-0.2192833855356288,0.3378787978854717
K-Means (45_random_),-0.2662703001103447,-0.0851310242788703,0.5545559129669803
K-Means (45_random_),-0.1962698155289679,-0.1030829779034587,0.5483169510522476
K-Means (45_random_),-0.0355293463565074,-0.2080370727414473,0.4360748789003107
K-Means (45_random_),-0.256864518943336,-0.1818760784842595,0.4844305677602775
K-Means (45_random_),-0.2824110957867058,-0.0822022393254933,0.577821016417595
K-Means (45_random_),-0.3111090822712253,-0.1442322144135817,0.5543839605174358
K-Means (45_random_),-0.4228780724067769,0.0549693940327943,0.6506214108953017
K-Means (45_random_),-0.2888994954960268,-0.063770148119203,0.5973569697072482
K-Means (45_random_),-0.2858473760519769,-0.0694201053831658,0.5452794509029459
K-Means (45_random_),-0.0658201485806694,-0.1032233840670843,0.7068776997504358
K-Means (45_random_),-0.1793771443248606,-0.21041120126337,0.4307713375673372
K-Means (45_random_),-0.2377317704762518,-0.184083501746714,0.2737730132141127
K-Means (45_random_),-0.1534710466451104,-0.1217477444171234,0.391513872205078
K-Means (45_random_),-0.0355293463565074,-0.2080370727414473,0.4360748789003107
K-Means (45_random_),-0.269051113371013,-0.1502780174336064,0.4974906873447247
K-Means (45_random_),-0.1633478275332789,-0.0660451897306583,0.4748264598421594
K-Means (45_random_),-0.2384844889326248,-0.1842929088642838,0.4798099719204565
K-Means (45_random_),-0.2639251256995122,-0.1599915836744525,0.493601645911046
K-Means (45_random_),-0.3237866045645728,-0.1123988093763405,0.528565265507979
K-Means (45_random_),-0.1860227994841031,-0.2192833855356288,0.3378787978854717
K-Means (45_random_),-0.1971560228965173,-0.0808954386723978,0.5136459788214432
K-Means (45_random_),-0.2901280676963385,-0.0094557456008689,0.6490594716981556
K-Means (45_random_),-0.256864518943336,-0.1818760784842595,0.4844305677602775
K-Means (45_random_),-0.3413203303331893,-0.0671213533504361,0.6143143994414937
K-Means (45_random_),-0.1860227994841031,-0.2192833855356288,0.3378787978854717
K-Means (45_random_),-0.1861736336892551,-0.1525435368875316,0.5412791124895386
K-Means (45_random_),-0.3259129823826087,-0.0272279482848192,0.5955795467297681
K-Means (45_random_),-0.1534710466451104,-0.1217477444171234,0.391513872205078
K-Means (45_random_),-0.4228780724067769,0.0549693940327943,0.6506214108953017
K-Means (45_random_),-0.2409244380237652,-0.2152168632720381,0.3117119219674526
K-Means (45_random_),-0.2888994954960268,-0.063770148119203,0.5973569697072482
K-Means (45_random_),-0.0867404577715774,-0.1863704728164166,0.3096867173725484
K-Means (45_random_),-0.3430546436897139,-0.1143210897197587,0.5494220063956646
K-Means (45_random_),-0.3331970275433484,-0.219934631694411,0.4427868745071479
K-Means (45_random_),-0.1189259333476075,-0.0962602501822051,0.5908677754157307
K-Means (45_random_),-0.1977438632301239,-0.1789361578551114,0.4773774879097408
K-Means (45_random_),-0.1331289700561741,-0.2193742391070837,0.3291849522140402
K-Means (45_random_),-0.1918065381033113,-0.2188082246939592,0.2613926179922686
K-Means (45_random_),-0.2331073847954945,-0.1933719340232076,0.489953260076386
K-Means (45_random_),-0.1114504682454383,-0.1113999434178832,0.6188726900454528
K-Means (45_random_),-0.2824110957867058,-0.0822022393254933,0.577821016417595
K-Means (45_random_),-0.2564979411797451,-0.067671628957077,0.5993506003808581
K-Means (45_random_),-0.233648832812636,-0.1693664990275705,0.4984590799264537
K-Means (45_random_),-0.1534710466451104,-0.1217477444171234,0.391513872205078
K-Means (45_random_),-0.0556354567035453,-0.1568481449124855,0.6849885880893204
K-Means (45_random_),-0.1843842589082334,-0.2332320328468778,0.3463794132286804
K-Means (45_random_),-0.1164176252203162,-0.1760591528892478,0.3831958639964466
K-Means (45_random_),-0.4228780724067769,0.0549693940327943,0.6506214108953017
K-Means (45_random_),-0.1843842589082334,-0.2332320328468778,0.3463794132286804
K-Means (45_random_),-0.3001719056437423,-0.0946100796280268,0.5714831245349927
K-Means (45_random_),-0.3931667976809396,-0.0327247303250592,0.5840203505302358
K-Means (45_random_),-0.1963004993982924,-0.1653807655816572,0.4521072772765468
K-Means (45_random_),-0.2943850029972621,-0.1121387938260052,0.5400861122660633
K-Means (45_random_),-0.3278469213769115,-0.138557018112225,0.5524455197093272
K-Means (45_random_),-0.2901280676963385,-0.2101976913776566,0.4346035125394335
K-Means (45_random_),-0.256864518943336,-0.1818760784842595,0.4844305677602775
K-Means (45_random_),-0.3438425257074314,0.0198667097788721,0.6354237366361104
K-Means (45_random_),-0.2638931765934139,-0.2374789533961286,0.4328226120469329
K-Means (45_random_),-0.3438425257074314,0.0198667097788721,0.6354237366361104
K-Means (45_random_),-0.1639062596982709,-0.1682046459649391,0.5988213576029061
K-Means (45_random_),-0.1860227994841031,-0.2192833855356288,0.3378787978854717
K-Means (45_random_),-0.2377317704762518,-0.184083501746714,0.2737730132141127
K-Means (45_random_),-0.3413203303331893,-0.0671213533504361,0.6143143994414937
K-Means (45_random_),-0.0556354567035453,-0.1568481449124855,0.6849885880893204
K-Means (45_random_),-0.2858473760519769,-0.0694201053831658,0.5452794509029459
K-Means (45_random_),-0.3330884431597123,-0.043867759673074,0.5544652612483211
K-Means (45_random_),-0.1860227994841031,-0.2192833855356288,0.3378787978854717
K-Means (45_random_),-0.3594572020784668,-0.0653623198679454,0.6303128959443499
K-Means (45_random_),-0.3330884431597123,-0.043867759673074,0.5544652612483211
K-Means (45_random_),-0.2888994954960268,-0.063770148119203,0.5973569697072482
K-Means (45_random_),-0.3484664706877901,-0.2555656714386317,0.3118273585821041
K-Means (45_random_),-0.2987255086727102,-0.0518461106928012,0.5597068192966842
K-Means (45_random_),-0.3413203303331893,-0.0671213533504361,0.6143143994414937
K-Means (45_random_),-0.2166512309718835,-0.1101485006393328,0.5001836967429942
K-Means (45_random_),-0.2638931765934139,-0.2374789533961286,0.4328226120469329
K-Means (45_random_),-0.3010297003792335,-0.1967334066338059,0.4070161474597796
K-Means (45_random_),-0.1639062596982709,-0.1682046459649391,0.5988213576029061
K-Means (45_random_),-0.1663662126037443,-0.1006744979381002,0.7351740539506967
K-Means (45_random_),-0.2723318920750794,-0.0358530648976346,0.5748082366870138
K-Means (45_random_),-0.1534710466451104,-0.1217477444171234,0.391513872205078
K-Means (45_random_),-0.2638931765934139,-0.2374789533961286,0.4328226120469329
K-Means (45_random_),-0.1144094402776231,-0.2050005497234203,0.350471955391937
K-Means (45_random_),-0.0953823894474239,-0.1267861821178537,0.4773532443946028
K-Means (45_random_),-0.3666001805404757,-0.0770140403412451,0.5861194111744632
K-Means (45_random_),-0.1525908608617603,-0.180683197972868,0.3274941915164894
K-Means (45_random_),-0.1633478275332789,-0.0660451897306583,0.4748264598421594
K-Means (45_random_),-0.0355293463565074,-0.0903596313800356,0.6002889198915417
K-Means (45_random_),-0.2384844889326248,-0.1842929088642838,0.4798099719204565
K-Means (45_random_),-0.2535516673231025,-0.1915944744340795,0.4229860372873343
K-Means (45_random_),-0.1980723859692366,-0.1017821331521535,0.5523815567244907
K-Means (45_random_),-0.3666001805404757,-0.0770140403412451,0.5861194111744632
K-Means (45_random_),-0.1671986876315676,-0.1809257624482629,0.4318410502505375
K-Means (45_random_),-0.3278469213769115,-0.138557018112225,0.5524455197093272
K-Means (45_random_),-0.1639062596982709,-0.1682046459649391,0.5988213576029061
