Method,Density,Moran,Local Balance
Local Pivotal,0.1221675481074057,-0.3767401067706527,0.1911548888162583
Local Pivotal,-0.42661201744795474,-0.21267858222802696,0.4435383000882704
Local Pivotal,-0.15706085873185605,-0.3290760279158901,0.2870733165761044
Local Pivotal,0.1238001875502277,-0.3548747494519434,0.384318537042203
Local Pivotal,0.28852903426310567,-0.2786112192576024,0.3594696789360523
Local Pivotal,0.39329935684747525,-0.10854554378809235,0.8363400707408369
Local Pivotal,-0.12657516665666244,-0.2168236701952738,0.30810594594325513
Local Pivotal,-0.040504977712829945,-0.1505610872713431,0.5229343068658071
Local Pivotal,0.06765333627718001,-0.29602557831192394,0.2640706325251611
Local Pivotal,-0.15033858741870437,-0.11649021486215187,0.397412572277931
Local Pivotal,0.2751381797343291,-0.19147178929968878,0.32754460819748593
Local Pivotal,0.35548508701277715,-0.17744947135212438,0.40669733907235583
Local Pivotal,0.22903173637513025,-0.28486777065260016,0.31754200430389906
Local Pivotal,0.1685914778501289,-0.10528994657933285,0.40494181671841356
Local Pivotal,0.1831166238241425,-0.06331802950964129,0.4633680036492435
Local Pivotal,-0.024241207688730962,-0.3947812743242557,0.2552414103232506
Local Pivotal,-0.10388853297170918,-0.19468292078563568,0.35840804751635386
Local Pivotal,-0.09329721418680047,-0.203616603893154,0.3614172855696368
Local Pivotal,0.21763964528566065,-0.22025346387256425,0.37011346932299743
Local Pivotal,0.16685319386034728,-0.2059793747391024,0.3480031061706866
Local Pivotal,-0.14571986134492018,-0.11706156496506426,0.44348782625895694
Local Pivotal,0.24493375194316233,-0.13731430681184975,0.31629618204510884
Local Pivotal,0.45935320251957795,-0.20374721598677553,0.8166317104100973
Local Pivotal,0.49425322954471895,-0.24590470250489294,0.3710699974020542
Local Pivotal,0.274136702683361,-0.18656434345503892,0.3504614192884446
Local Pivotal,0.30918404894755824,-0.10260215539022005,0.4605885570306303
Local Pivotal,0.18480509422148433,-0.32683508779128223,0.31230722179325726
Local Pivotal,0.16945157621192797,-0.09317796660635283,0.5965868108969308
Local Pivotal,-0.04174472614674582,-0.2023320971827393,0.28204513029379835
Local Pivotal,0.1680607709850755,-0.22592918584625557,0.24304814437643987
