x,y,prob
2664270,1238800,0.005958588657631265
2667680,1239530,0.0026312855895522682
2658900,1266550,0.0005658678687209179
2660980,1268530,0.010276160495971869
2667410,1246730,0.013286577557567153
2666880,1245880,0.015193552275156645
2638890,1233450,0.0025746988026801765
2659730,1260660,0.010559094430332327
2649950,1249080,0.02103330868035652
2655740,1231560,0.0010864663079441623
2654300,1239510,0.002659578982988314
2642130,1266050,0.012318943502054381
2641050,1264310,0.003502722107382482
2670560,1239260,0.016987353419001955
2669280,1239430,0.005296523251227791
2671550,1238080,0.011792686384143929
2667930,1245980,0.014559780262189218
2656210,1251350,0.0037177518974964305
2666740,1246350,0.016670467412518243
2664740,1246660,0.011555021879281145
2671190,1240120,0.008493676709500977
2668200,1256200,0.0005658678687209179
2665450,1251240,0.011588973951404399
2660070,1245430,0.0028746087731022626
2665520,1247770,0.005505894362654531
2665690,1245960,0.02267432549964718
2666440,1247210,0.01329789491494157
2666980,1247620,0.002218202045385998
2670940,1238050,0.003253740245145278
2654090,1233800,0.0034631113565720176
2653820,1247150,0.007407210401556816
2652790,1237540,0.0008318257670197493
2672040,1237380,0.006835683854148688
2667000,1243050,0.01048553160739861
2650150,1244550,0.0005658678687209179
2662650,1247560,0.018198310658064716
2657300,1257600,0.03052291283880631
2669090,1241910,0.010389334069716052
2669440,1235990,0.003870536222051079
2646620,1241690,0.000599819940844173
2655610,1253430,0.008878466860231202
2647340,1255720,0.0005658678687209179
2645550,1242240,0.0016862862487883354
2663330,1249740,0.0025746988026801765
2671590,1238470,0.0038535601859894506
2646800,1250500,0.009631071125630022
2647960,1265650,0.005494577005280113
2658720,1245010,0.0030839798845290027
2642970,1265720,0.0039440990449847975
2647690,1266590,0.00896334704053934
2660180,1243190,0.003734727933558058
2645500,1264010,0.0015278432455464782
2653850,1252250,0.0005658678687209179
2659130,1272540,0.008793586679923063
2665520,1248500,0.0018503879307174016
2667120,1247050,0.0050135893168673324
2652050,1256210,0.004968319887369659
2643510,1241820,0.005058858746365006
2643210,1243940,0.010185621636976522
2643380,1242510,0.006779097067276597
2643940,1240600,0.005228619106981282
2667050,1248170,0.013156427947761342
2666370,1248770,0.02492647961715643
2645800,1253360,0.0005658678687209179
2658710,1271880,0.020427830060825138
2650880,1258570,0.0028576327370406353
2627600,1261840,0.007724096408040529
2668400,1268600,0.0005658678687209179
2663860,1251490,0.004119518084288282
2655960,1230920,0.004447721448146415
2656310,1231440,0.0017938011438453096
2672860,1235120,0.009155742115904452
2670970,1236880,0.006286792021489397
2671900,1235410,0.006173618447745214
2670760,1235810,0.0018617052880918199
2671730,1236220,0.010321429925469541
2632440,1269660,0.0061057143034987035
2631920,1269420,0.010219573709099776
2633280,1270820,0.0038365841499278233
2672840,1231920,0.015816006930749655
2660900,1255950,0.0005658678687209179
2665360,1251920,0.003910146972861542
2664620,1252350,0.0024728425863104115
2663390,1247020,0.006145325054309168
2664110,1249460,0.007141252503257983
2664660,1250010,0.0036215543598138744
2664830,1249270,0.0010977836653185806
2665060,1248740,0.0005658678687209179
2665180,1248430,0.0010242208423848615
2673400,1225050,0.01916594471357749
2637040,1241880,0.009116131365093988
2665520,1268530,0.038467697715648
2628450,1265850,0.01630265329784964
2624960,1265480,0.009449993407639329
2662960,1273300,0.010972177974498598
2649590,1251160,0.01418630746883341
2633480,1237850,0.011605949987466026
2670750,1240660,0.008918077611041665
2671180,1240750,0.00935945454864398
2671030,1239270,0.0023596690125662276
2670410,1240980,0.009914005059990481
2660050,1240220,0.0019013160389022843
2652700,1256180,0.0005658678687209179
2645600,1240900,0.0005658678687209179
2671360,1226840,0.004979637244744078
2670640,1250980,0.006207570519868469
2644640,1237650,0.0066602648148452025
2646400,1237150,0.0005658678687209179
2664200,1251150,0.0005658678687209179
2666100,1250050,0.0005658678687209179
